timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality
276138333,276138305,-1,-21.0,0,0,0,1503,1487,1563,1503,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
276643172,276638301,-1,-20.0,0,0,0,1502,1487,1563,1504,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
277138288,277138242,-1,-20.0,0,0,0,1502,1487,1563,1502,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
277641799,277641764,-1,-27.0,0,0,0,1503,1487,1563,1503,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
278137804,278133123,-1,-29.0,0,0,0,1502,1487,1563,1503,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
278637692,278637656,-1,-22.0,0,0,0,1503,1487,1563,1504,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
279139244,279139218,-1,-22.0,0,0,0,1502,1487,1563,1503,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
279638528,279638503,-1,-39.0,0,0,0,1503,1486,1563,1503,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
280141042,280140982,-1,-38.0,0,0,0,1503,1487,1563,1503,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
280639650,280639602,-1,-42.0,0,0,0,1502,1487,1563,1503,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
281140921,281140865,-1,-40.0,0,0,0,1502,1487,1563,1502,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
281640307,281640259,-1,-39.0,0,0,0,1503,1487,1563,1503,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
282137972,282137945,-1,-23.0,0,0,0,1502,1487,1563,1503,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
282638320,282638290,-1,-25.0,0,0,0,1503,1487,1563,1503,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
283139736,283139705,-1,-36.0,0,0,0,1502,1487,1563,1503,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
283643054,283642994,-1,-27.0,0,0,0,1502,1487,1563,1503,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
284138602,284138502,-1,-28.0,0,0,0,1502,1487,1563,1503,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
284640457,284640425,-1,-41.0,0,0,0,1503,1487,1563,1503,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
285137212,285136961,-1,-44.0,0,0,0,1502,1487,1563,1503,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
285636817,285636761,-1,-45.0,0,0,0,1502,1487,1563,1503,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
286138748,286138648,-1,-46.0,0,0,0,1502,1487,1563,1503,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
286640935,286640878,-1,-47.0,0,0,0,1502,1487,1563,1503,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
287136958,287132107,-1,-47.0,0,0,0,1502,1487,1563,1504,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
287642082,287642026,-1,-25.0,0,0,0,1502,1487,1563,1503,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
288141730,288141668,-1,-30.0,0,0,0,1502,1487,1563,1503,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
288639518,288639490,-1,-25.0,0,0,0,1502,1487,1563,1504,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
289138710,289133881,-1,-24.0,0,0,0,1502,1487,1563,1503,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
289639007,289634160,-1,-44.0,0,0,0,1502,1487,1563,1503,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
290139171,290134350,-1,-48.0,0,0,0,1503,1487,1563,1504,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
290638903,290634202,-1,-46.0,0,0,0,1502,1487,1563,1503,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
291142026,291141985,-1,-44.0,0,0,0,1502,1487,1563,1504,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
291636310,291636256,-1,-30.0,0,0,0,1503,1487,1563,1503,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
292136894,292136855,-1,-33.0,0,0,0,1502,1487,1563,1503,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
292639371,292633879,-1,-28.0,0,0,0,1503,1487,1563,1504,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
293138150,293138106,-1,-43.0,0,0,0,1502,1487,1563,1503,1988,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
293639776,293635023,-1,-47.0,0,0,0,1502,1487,1133,1510,1988,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
294141519,294141475,-1,-47.0,0,0,0,1502,1487,1001,1505,1988,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
294640696,294635288,-1,-29.0,0,0,0,1502,1487,1001,1504,1988,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
295138686,295133481,-1,-29.0,0,0,0,1502,1487,1001,1504,1011,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
295638975,295634289,-1,-37.0,0,0,0,1502,1487,1001,1504,1011,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
296136417,296136361,-1,-27.0,0,0,0,1503,1487,1001,1504,1011,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
296638287,296633543,-1,-31.0,0,0,0,1503,1487,1001,1504,1011,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
297141366,297141315,-1,-35.0,0,0,0,1502,1487,1001,1504,1988,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
297640678,297640665,-1,-35.0,0,0,0,1503,1487,1001,1504,1011,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
298138043,298133384,-1,-43.0,0,0,0,1503,1487,1001,1504,1011,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
