timestamp,imbalanced_prop_metric,motor_failure_mask,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
263372858,2.9110816,0,0,0,0,0,0,0,0,0
263881553,2.9209454,0,0,0,0,0,0,0,0,0
264384734,2.9240365,0,0,0,0,0,0,0,0,0
264891329,2.943953,0,0,0,0,0,0,0,0,0
265397897,2.9824862,0,0,0,0,0,0,0,0,0
265906342,2.9683013,0,0,0,0,0,0,0,0,0
266415285,2.991991,0,0,0,0,0,0,0,0,0
266920202,2.9226954,0,0,0,0,0,0,0,0,0
267425114,2.901615,0,0,0,0,0,0,0,0,0
267932698,2.904322,0,0,0,0,0,0,0,0,0
268440095,2.9433534,0,0,0,0,0,0,0,0,0
268946815,2.9686224,0,0,0,0,0,0,0,0,0
269454769,2.989807,0,0,0,0,0,0,0,0,0
269967166,3.0079927,0,0,0,0,0,0,0,0,0
270469526,3.0165417,0,0,0,0,0,0,0,0,0
270982924,3.0334516,0,0,0,0,0,0,0,0,0
271491772,3.0553343,0,0,0,0,0,0,0,0,0
272002636,2.9318795,0,0,0,0,0,0,0,0,0
272508760,2.8811638,0,0,0,0,0,0,0,0,0
273020691,2.8797686,0,0,0,0,0,0,0,0,0
273522342,2.9011889,0,0,0,0,0,0,0,0,0
274034306,2.9198306,0,0,0,0,0,0,0,0,0
274547702,2.946353,0,0,0,0,0,0,0,0,0
275054611,2.9778237,0,0,0,0,0,0,0,0,0
275561881,3.0070627,0,0,0,0,0,0,0,0,0
276070420,3.0100749,0,0,0,0,0,0,0,0,0
276581302,3.0387046,0,0,0,0,0,0,0,0,0
277084648,2.9983697,0,0,0,0,0,0,0,0,0
277584548,2.9157646,0,0,0,0,0,0,0,0,0
278093278,2.9162443,0,0,0,0,0,0,0,0,0
278600688,2.9325075,0,0,0,0,0,0,0,0,0
279115244,2.9611485,0,0,0,0,0,0,0,0,0
279620603,3.0101461,0,0,0,0,0,0,0,0,0
280130044,3.0027406,0,0,0,0,0,0,0,0,0
280634801,3.0224702,0,0,0,0,0,0,0,0,0
281144967,3.0615532,0,0,0,0,0,0,0,0,0
281655085,3.0736315,0,0,0,0,0,0,0,0,0
282168100,3.000022,0,0,0,0,0,0,0,0,0
282674253,2.9566784,0,0,0,0,0,0,0,0,0
283180174,2.9625573,0,0,0,0,0,0,0,0,0
283689330,2.911623,0,0,0,0,0,0,0,0,0
284192189,2.9410238,0,0,0,0,0,0,0,0,0
284694942,2.9555593,0,0,0,0,0,0,0,0,0
285206101,2.9530354,0,0,0,0,0,0,0,0,0
285714913,2.9617267,0,0,0,0,0,0,0,0,0
286221003,2.9968097,0,0,0,0,0,0,0,0,0
286722897,2.9782817,0,0,0,0,0,0,0,0,0
287234199,2.9635558,0,0,0,0,0,0,0,0,0
287746698,2.9703956,0,0,0,0,0,0,0,0,0
288253924,2.9866965,0,0,0,0,0,0,0,0,0
288755241,3.0155113,0,0,0,0,0,0,0,0,0
289263102,3.0349405,0,0,0,0,0,0,0,0,0
289772555,3.0549548,0,0,0,0,0,0,0,0,0
290280783,3.0674365,0,0,0,0,0,0,0,0,0
290792331,3.071512,0,0,0,0,0,0,0,0,0
291296956,3.1065497,0,0,0,0,0,0,0,0,0
291800288,3.1170657,0,0,0,0,0,0,0,0,0
292314011,3.1443534,0,0,0,0,0,0,0,0,0
292819437,3.1466017,0,0,0,0,0,0,0,0,0
293068578,3.1507778,0,0,0,0,0,0,0,0,0
293577062,3.168564,0,0,0,0,0,0,0,0,0
294078870,3.1702652,0,0,0,0,0,0,0,0,0
294580250,2.6477451,0,0,0,0,0,0,0,0,0
295097499,2.04836,0,0,0,0,0,0,0,0,0
295600676,1.8801432,0,0,0,0,0,0,0,0,0
296102382,1.7485958,0,0,0,0,0,0,0,0,0
296608164,1.600965,0,0,0,0,0,0,0,0,0
297117754,1.4632913,0,0,0,0,0,0,0,0,0
297275777,1.4125602,0,0,0,0,0,0,0,0,0
297291617,1.4125602,0,0,0,0,0,0,0,0,0
297306263,1.4125602,0,0,0,0,0,0,0,0,0
297815438,1.2848308,0,0,0,0,0,0,0,0,0
