timestamp,process_load,system_load,ram_usage,platform[0],platform[1],platform[2],platform[3],platform[4]
291936159,0.85999995,0.85999995,0.0,81,85,82,84,0
292436128,0.84999996,0.84999996,0.0,81,85,82,84,0
292936098,0.84999996,0.84999996,0.0,81,85,82,84,0
293436042,0.84999996,0.84999996,0.0,81,85,82,84,0
293936037,0.84999996,0.84999996,0.0,81,85,82,84,0
294436061,0.82,0.82,0.0,81,85,82,84,0
294936026,0.82,0.82,0.0,81,85,82,84,0
295436098,0.82,0.82,0.0,81,85,82,84,0
295936059,0.82,0.82,0.0,81,85,82,84,0
296436079,0.78999996,0.78999996,0.0,81,85,82,84,0
296936101,0.78999996,0.78999996,0.0,81,85,82,84,0
297436025,0.78999996,0.78999996,0.0,81,85,82,84,0
297936131,0.78999996,0.78999996,0.0,81,85,82,84,0
