timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
150695565,150494727,150497738,0.531538188457489,0.5732023119926453,0,1e-04,1e-04,-0.00053042173,-0.00066941977,-0.0012541531,0.00018101367,0.00010696481,0.000106948304,0.00010521113,0.00016760352,-0.00082417426,9.579627e-05,1,0,1
151182879,150981288,150989570,0.5384805202484131,0.5878170728683472,0,1e-04,1e-04,0.00017529726,-0.00067567825,-0.00046077438,-0.0005915204,0.00010706266,0.000107067855,1.1480802e-05,0.00017056141,-0.00031070373,-0.0002535278,1,0,1
151694273,151494693,151496443,0.5225282907485962,0.5954850912094116,0,1e-04,1e-04,0.0012530684,0.00042051077,0.00024886106,-0.0006600949,0.00010689171,0.00010688396,0.00058757805,6.617618e-05,2.3067281e-05,-0.00024986488,1,0,1
152189026,151994567,151995839,0.5090059638023376,0.5932311415672302,0,1e-04,1e-04,0.0009353757,0.00079870224,0.0006846264,-0.0001815824,0.00010690361,0.00010690337,0.00032737068,0.0002386923,0.00026553296,-7.493674e-05,1,0,1
152685458,152483025,152489128,0.5078691244125366,0.5876107811927795,0,1e-04,1e-04,-0.0003002882,0.0011530519,0.00065178017,0.00039610526,0.00010710635,0.00010711191,3.367606e-05,0.00049650075,0.00023152489,0.00011882724,1,0,1
153180229,152988021,152989981,0.5114514827728271,0.5824560523033142,0,1e-04,1e-04,-0.0012242198,-9.4890594e-05,-1.6629833e-06,0.0006500859,0.00010697364,0.00010697302,0.000560405,3.3669141e-06,5.6179865e-06,0.0002459545,1,0,1
153688610,153487857,153495346,0.5196248888969421,0.5795729756355286,0,1e-04,1e-04,-0.00081694126,-6.198883e-06,-0.00016100437,0.00025340615,0.00010754527,0.00010754492,0.00024822776,1.429213e-08,-3.7085312e-05,9.573545e-05,1,0,1
154195475,153994527,154002214,0.5227233171463013,0.5842953324317932,0,1e-04,1e-04,-0.00059729815,-0.0004222989,-0.00015961826,-0.00010591301,0.0001073129,0.00010731508,0.00013298124,6.6472065e-05,-3.75118e-05,-6.5435815e-06,1,0,1
154694758,154481262,154486521,0.5216849446296692,0.5895122289657593,0,1e-04,1e-04,-0.000187397,0.00015354156,-0.00027715976,-9.508659e-05,0.000106982865,0.00010698327,1.313019e-05,8.814467e-06,-7.209442e-05,-1.3750875e-05,1,0,1
155189907,154987628,154996442,0.5221003890037537,0.5913915038108826,0,1e-04,1e-04,0.0008455515,9.679794e-05,1.18354865e-05,0.00018142158,0.00010709907,0.00010709898,0.00026702654,3.499507e-06,5.1284323e-06,4.015809e-05,1,0,1
155689312,155480914,155489726,0.516659140586853,0.5887830257415771,0,1e-04,1e-04,0.00067931414,-0.00012296438,0.00032675822,9.833189e-05,0.00010728636,0.000107285756,0.00017205083,5.637371e-06,8.360681e-05,2.041329e-05,1,0,1
156195805,155994646,156002608,0.5093507170677185,0.587140679359436,0,1e-04,1e-04,0.00067460537,0.00062423944,0.00023932796,0.00011265965,0.00010714975,0.0001071496,0.00016989022,0.00014546946,5.6629273e-05,2.7733615e-05,1,0,1
156689237,156487774,156495936,0.5030542016029358,0.5254058241844177,0,1e-04,1e-04,0.0026522279,0.0011460185,0.00081422954,0.0019502841,0.0001073059,0.00010719878,0.002622153,0.00049006473,0.00049529213,0.0038433832,1,0,1
157185543,156982616,156987760,0.46878644824028015,0.0878530815243721,0,1e-04,1e-04,0.0043134093,-0.009444617,0.003614908,-0.0029973148,0.00010764947,0.00010671268,0.006913365,0.03343587,0.0069037504,-0.010595635,1,0,1
157693886,157494474,157500684,0.44948363304138184,-0.29113107919692993,0,1e-04,1e-04,-0.007707387,0.006868571,-0.000387221,-0.00080096576,0.00010831532,0.00010765868,0.021937365,0.01752846,-0.0013943969,-0.003530509,1,0,1
158192095,157994379,157998477,0.5016646981239319,-0.38373619318008423,0,1e-04,1e-04,-0.0020506084,0.0055942833,-0.003664959,0.0044601136,0.00010885545,0.00010769226,0.0015451664,0.011624236,-0.008705628,0.012547376,1,0,1
158685007,158480806,158482780,0.566931962966919,-0.41769930720329285,0,1e-04,1e-04,0.00030189753,-0.0024684966,-0.0012671747,0.0013549873,0.00010680909,0.000106764135,3.4132718e-05,0.002282967,-0.0033035087,0.004643954,1,0,1
159188897,158994153,159000171,0.5391687750816345,-0.41492587327957153,0,1e-04,1e-04,0.0007122159,-0.0019841194,-3.9493305e-05,-0.0011759631,0.00010706762,0.00010702488,0.00018950697,0.0014713325,-0.0010753399,7.5016383e-06,1,0,1
159683643,159481809,159484472,0.49269551038742065,-0.3910864591598511,0,1e-04,1e-04,0.0020509362,-0.00045999885,0.0009555343,-0.0013890911,0.00010695649,0.000106882704,0.0015731029,7.9189216e-05,0.00029163825,-0.0006194035,1,0,1
160187599,159987494,159994341,0.48949337005615234,-0.39159274101257324,0,1e-04,1e-04,0.0019234717,0.0014459789,0.0019224857,-0.0002763304,0.000106938256,0.00010695215,0.0013838802,0.00078197767,0.0016224947,-0.00014491174,1,0,1
160694500,160487581,160492177,0.4965006411075592,-0.4113074839115143,0,1e-04,1e-04,-0.0006489754,0.0013362467,0.0010918862,0.00064908253,0.00010715067,0.000107155836,0.00015722497,0.0006665266,0.0008070964,0.00030156542,1,0,1
161183286,160980981,160990059,0.5064178109169006,-0.4264572858810425,0,1e-04,1e-04,-0.0018689632,8.329749e-05,-0.00022226606,0.00058055785,0.000106882726,0.0001068784,0.001307236,2.5967727e-06,2.3677405e-05,0.00022909364,1,0,1
161694632,161495056,161496872,0.5209495425224304,-0.4255162477493286,0,1e-04,1e-04,-0.0009778738,-9.506941e-05,-0.00093077094,0.00021948217,0.00010705808,0.00010705451,0.00035727792,3.377043e-06,-0.00044736278,8.6724e-05,1,0,1
162189775,161987889,161996211,0.528191328048706,-0.42019960284233093,0,1e-04,1e-04,-0.00039190054,0.0004041493,-0.00035991427,0.0001998675,0.000106867235,0.00010686864,5.7486668e-05,6.1135484e-05,-0.0001695838,5.7234956e-05,1,0,1
162687327,162487437,162494090,0.5207206606864929,-0.4182875454425812,0,1e-04,1e-04,-0.00040191412,-0.0004823804,-0.00012374039,0.00016760018,0.00010731291,0.00010731207,6.021082e-05,8.673426e-05,-6.163337e-05,4.2335974e-05,1,0,1
163189652,162980725,162987365,0.5120789408683777,-0.417061984539032,0,1e-04,1e-04,-5.38826e-05,0.00015538931,-9.173915e-05,0.0002945987,0.0001068645,0.00010686503,1.0867349e-06,9.037882e-06,-3.0927495e-05,7.7380544e-05,1,0,1
163675482,163480943,163482190,0.5127794146537781,-0.41726407408714294,0,1e-04,1e-04,0.00015556812,0.0006212592,-8.5752064e-05,0.00033556065,0.00010721352,0.000107216365,9.02925e-06,0.00014399405,-2.2560811e-05,8.083767e-05,1,0,1
