timestamp,armed_time,takeoff_time,nav_state_timestamp,valid_nav_states_mask,can_set_nav_states_mask,failure_detector_status,arming_state,latest_arming_reason,latest_disarming_reason,nav_state_user_intention,nav_state,executor_in_charge,hil_state,vehicle_type,failsafe,failsafe_and_user_took_over,failsafe_defer_state,gcs_connection_lost,gcs_connection_lost_counter,high_latency_data_link_lost,is_vtol,is_vtol_tailsitter,in_transition_mode,in_transition_to_fw,system_type,system_id,component_id,safety_button_available,safety_off,power_input_valid,usb_connected,open_drone_id_system_present,open_drone_id_system_healthy,parachute_system_present,parachute_system_healthy,rc_calibration_in_progress,calibration_enabled,pre_flight_checks_pass
185151156,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
185657207,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
186163176,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
186670375,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
187176181,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
187682177,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
188188176,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
188694189,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
189201377,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
189707185,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
190213158,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
190719157,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
191226158,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
191733159,110172431,115365357,128408285,2147411071,16696447,0,2,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
191843990,110172431,115365357,191843825,2147411071,16696447,0,2,2,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
192349163,110172431,115365357,191843825,2147411071,16696447,0,2,2,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
192855162,110172431,115365357,191843825,2147411071,16696447,0,2,2,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
193361176,110172431,115365357,191843825,2147411071,16696447,0,2,2,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
193867162,110172431,115365357,191843825,2147411071,16696447,0,2,2,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
194373412,110172431,115365357,191843825,2147411071,16696447,0,2,2,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
194881306,110172431,115365357,191843825,2147411071,16696447,0,2,2,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
195387528,110172431,115365357,191843825,2147411071,16696447,0,2,2,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
195893163,110172431,115365357,191843825,2147411071,16696447,0,2,2,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
196399177,110172431,115365357,191843825,2147411071,16696447,0,2,2,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
196410399,0,0,191843825,2147411071,16696447,0,1,2,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
196434136,0,0,191843825,2147411071,16696447,0,1,2,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0
196544500,0,0,191843825,2147411071,16696447,0,1,2,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
197044733,0,0,191843825,2147411071,16696447,0,1,2,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
