timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality
164268192,164268192,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
164768845,164768845,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
165268191,165268191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
165760191,165760191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
166260669,166260669,255,nan,0,0,0,1532,1499,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
166768192,166768192,255,nan,0,0,0,1532,1499,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
167268511,167268511,255,nan,0,0,0,1532,1500,1499,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
167764360,167764360,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
168264191,168264191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
168764191,168764191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
169264708,169264708,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
169760192,169760192,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
170260191,170260191,255,nan,0,0,0,1533,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
170768196,170768196,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
171268191,171268191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
171768191,171768191,255,nan,0,0,0,1532,1500,1499,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
172268219,172268219,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
172764231,172764231,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
173264191,173264191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
173768909,173768909,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
174264191,174264191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
174764192,174764192,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
175264211,175264211,255,nan,0,0,0,1532,1499,1499,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
175768192,175768192,255,nan,0,0,0,1532,1499,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
176260230,176260230,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
176760192,176760192,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
177268193,177268193,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
177768196,177768196,255,nan,0,0,0,1533,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
178268423,178268423,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
178764191,178764191,255,nan,0,0,0,1533,1499,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
179264191,179264191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
179764234,179764234,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
180264745,180264745,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
180764191,180764191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
181264359,181264359,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
181768203,181768203,255,nan,0,0,0,1532,1499,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
182268191,182268191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
182768787,182768787,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
183260192,183260192,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
183760191,183760191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
184268191,184268191,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
184760192,184760192,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
185268191,185268191,255,nan,0,0,0,1533,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
185764358,185764358,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
186264377,186264377,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
186764429,186764429,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
187264192,187264192,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
187760383,187760383,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
188268337,188268337,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
188768191,188768191,255,nan,0,0,0,1533,1499,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
189268192,189268192,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
189768230,189768230,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
190260464,190260464,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
190764194,190764194,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
191268203,191268203,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
191768244,191768244,255,nan,0,0,0,1532,1500,1500,1504,2010,1500,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
192264191,192264191,255,nan,0,0,0,1488,1500,1500,1504,2010,2010,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
192764192,192764192,255,nan,0,0,0,1460,1500,1500,1504,2010,2010,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
193264191,193264191,255,nan,0,0,0,1460,1500,1500,1504,2010,2010,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
193764236,193764236,255,nan,0,0,0,1455,1500,1500,1504,2010,2010,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
194264191,194264191,255,nan,0,0,0,1379,1500,1500,1502,2010,2010,2010,988,1000,1000,1000,1000,1500,1500,1500,1500,0,0,16,0,0,14,-1
