timestamp,timestamp_sample,information_event_changes,gps_checks_passed,reset_vel_to_gps,reset_vel_to_flow,reset_vel_to_vision,reset_vel_to_zero,reset_pos_to_last_known,reset_pos_to_gps,reset_pos_to_vision,starting_gps_fusion,starting_vision_pos_fusion,starting_vision_vel_fusion,starting_vision_yaw_fusion,yaw_aligned_to_imu_gps,reset_hgt_to_baro,reset_hgt_to_gps,reset_hgt_to_rng,reset_hgt_to_ev
155289308,151049480,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156268357,156069849,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157278940,156069849,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
158292833,156069849,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159299103,156069849,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160313621,156069849,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161282448,161079690,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162289058,161079690,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163298582,161079690,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
164309050,161079690,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
165319275,161079690,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
166292203,166089482,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
167298295,166089482,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
168308493,166089482,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
169318744,166089482,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
170332889,166089482,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
171308291,171109574,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
172318170,171109574,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173328890,171109574,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
174339307,171109574,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
175349774,171109574,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
176332100,176129700,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
177338363,176129700,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
178348750,176129700,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179359167,176129700,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180369447,176129700,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
181348180,181149753,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
182358606,181149753,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183369208,181149753,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184379282,181149753,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
185389045,181149753,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
186368240,186169779,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
187378306,186169779,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
188389018,186169779,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
189402871,186169779,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
190409346,186169779,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
191378258,191179383,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
192388061,191179383,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
193402182,191179383,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
194412643,191179383,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
195418720,191179383,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
196387303,196188860,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
197397657,196188860,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
