timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,hdg_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_height,pre_flt_fail_innov_pos_horiz,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
117977512,117787034,34360815811,0.002221678,0.0056656045,0.0019802125,0,0.003677206,0.0019001091,0.00234539,nan,0.027889257,1.0630007,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,1,0,0,0,0,0,0
118177574,117987093,34360815811,0.0008049843,0.008487663,0.004751841,0,0.0036689292,0.0022114338,0.0021619939,nan,0.017458761,1.4913203,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,1,0,0,0,0,0,0
118377748,118187151,34360815811,0.0012731454,0.011084887,0.00860863,0,0.0035524333,0.0025495156,0.0019769152,nan,0.04610998,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,1,0,0,0,0,0,0
118567771,118377205,34360815811,0.0029052505,0.014361634,0.011225538,0,0.0035441034,0.0028954553,0.0029038985,nan,0.06475215,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,1,0,0,0,0,0,0
118771716,118577262,34360815811,0.0043455265,0.01574148,0.0122703025,0,0.0035846673,0.0032839912,0.004935844,nan,0.07514563,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,1,0,0,0,0,0,0
118967943,118777317,34360815811,0.003853105,0.013557857,0.011532545,0,0.003605296,0.0036975918,0.006782186,nan,0.072655365,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,1,0,0,0,0,0,0
119167979,118977373,34360815811,0.002189319,0.009622929,0.009639895,0,0.00354028,0.0041369563,0.00811235,nan,0.06255116,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,1,0,0,0,0,0,0
119377955,119187430,34360815811,0.0009818247,0.006183225,0.0075696586,0,0.0036549345,0.004627257,0.008993776,nan,0.052422117,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,1,0,0,0,0,0,0
119577996,119387483,34360815811,0.0007409797,0.0047228066,0.0060814586,0,0.003687853,0.0051225964,0.0094422875,nan,0.04357416,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,1,0,0,0,0,0,0
119772074,119577534,34360815811,0.0006032665,0.004172284,0.0053708707,0,0.0036081867,0.00562006,0.009676752,nan,0.03653137,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,1,0,0,0,0,0,0
119968231,119777587,34360815811,0.00059254986,0.0032729143,0.004734166,0,0.0035498997,0.0061734356,0.009932541,nan,0.03214197,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,1,0,0,0,0,0,0
120168214,119977639,34360815811,0.0007211225,0.0026811163,0.004330576,0,0.003500195,0.0067580496,0.010084588,nan,0.029906215,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,1,0,0,0,0,0,0
120368302,120177693,34360815811,0.00084194774,0.0026383854,0.0037895278,0,0.0035422158,0.007375088,0.010236981,nan,0.030233221,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,1,0,0,0,0,0,0
120568318,120377741,34360815811,0.0009223414,0.0028625666,0.0034070383,0,0.0035766957,0.0080255205,0.01042931,nan,0.031457465,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,1,0,0,0,0,0,0
120778422,120587795,34360815811,0.00092723244,0.0028743895,0.0031256506,0,0.003600289,0.008745234,0.010719546,nan,0.031850602,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,1,0,0,0,0,0,0
120978557,120787845,34360815811,0.0008885633,0.0025798588,0.0028704966,0,0.003555827,0.009465987,0.011014329,nan,0.031187251,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,1,0,0,0,0,0,0
121168533,120977892,34360815811,0.00083114934,0.0021838155,0.0026038266,0,0.0036413777,0.010183106,0.01121843,nan,0.030729601,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,1,0,0,0,0,0,0
