timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,dist_bottom_var,delta_dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max_z,hagl_max_xy,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_reset_counter,dist_bottom_sensor_bitfield,dead_reckoning
125037193,125036776,0,nan,nan,-0.040842783,0.03515674,-0.65303856,0.0011080175,-0.13570653,-0.19708537,0.0002607825,-0.016257329,-0.007918026,0.0014567315,0.00038680818,-5.7166544e-05,-2.898072e-05,0.6751253,0.31694043,-0.68279195,1.6810437,0.000113593145,0.00032001207,1.3482672,9.113006e-06,nan,0.54983306,2.4818015,-0.19708537,0.0038374083,0.0015336606,0.010979967,0.0015796975,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
125532185,125531679,0,nan,nan,-0.04191232,0.029945845,-0.6538697,0.0011080175,-0.13570653,-0.19708537,-0.003093433,-0.006198828,-0.01826302,-0.009148738,0.00038680818,-5.7166544e-05,-2.898072e-05,-0.76288027,0.568274,-0.57135814,1.683478,0.00011380099,0.0026543725,1.3482672,8.955359e-06,nan,0.55002946,2.6046197,-0.19708537,0.0036321874,0.0015094703,0.010638799,0.00155758,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
126037611,126032598,0,nan,nan,-0.041592553,0.028508516,-0.6548199,0.0011080175,-0.13570653,-0.19708537,0.00669397,-0.0033648568,-0.011444115,-0.0028779877,0.00038680818,-5.7166544e-05,-2.898072e-05,0.96416533,-0.11826745,-0.28168032,1.6980926,0.00011447965,0.017189441,1.3482672,9.018961e-06,nan,0.55169964,2.7406344,-0.19708537,0.0036949434,0.0015302843,0.010685505,0.0015686766,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
126534028,126533514,0,nan,nan,-0.040520124,0.028671544,-0.6573699,0.0011080175,-0.13570653,-0.19708537,0.0067476775,-0.00010262925,-0.009848961,-0.0019409644,0.00038680818,-5.7166544e-05,-2.898072e-05,1.3331045,-0.15807788,0.14274704,1.7024049,0.00011490891,0.021450594,1.3482672,9.020603e-06,nan,0.55393445,2.8672948,-0.19708537,0.00367927,0.0015238263,0.010688439,0.0015634783,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
127034999,127034475,0,nan,nan,-0.040458504,0.027632898,-0.66081566,0.0011080175,-0.13570653,-0.19708537,-0.003280464,0.0029960226,-0.014803242,-0.007924374,0.00038680818,-5.7166544e-05,-2.898072e-05,-0.78022,-0.3099247,0.12572287,1.6958064,0.00011530399,0.014820495,1.3482672,9.050473e-06,nan,0.5577592,2.995538,-0.19708537,0.0036934977,0.0015200889,0.010679733,0.00156606,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
127528372,127527822,0,nan,nan,-0.040166337,0.023651838,-0.6637826,0.0011080175,-0.13570653,-0.19708537,0.007597181,-0.0004997058,-0.008905811,-0.0030203862,0.00038680818,-5.7166544e-05,-2.898072e-05,1.2802337,0.71935636,0.21833758,1.6958792,0.00011546227,0.014862821,1.3482672,9.056127e-06,nan,0.56107956,3.1252487,-0.19708537,0.0035827204,0.0014953433,0.01057993,0.0015572136,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
128033843,128033246,0,nan,nan,-0.040442917,0.02094257,-0.6665404,0.0011080175,-0.13570653,-0.19708537,-0.0042526247,0.003556592,-0.01346529,-0.008471306,0.00038680818,-5.7166544e-05,-2.898072e-05,-0.9535211,-0.32688025,-0.472793,1.6932079,0.00011600203,0.012154123,1.3482672,9.02386e-06,nan,0.56444055,3.2581465,-0.19708537,0.00367009,0.0015180358,0.010651975,0.0015678083,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
128528624,128528141,0,nan,nan,-0.041441962,0.025116723,-0.673329,0.0011080175,-0.13570653,-0.19708537,-0.00028497778,0.015753273,-0.08397256,-0.07916166,0.00038680818,-5.7166544e-05,-2.898072e-05,-0.34007153,0.14032383,-1.0737519,1.685589,0.000116348165,0.004532066,1.3482672,9.0479725e-06,nan,0.5659587,3.3838332,-0.19708537,0.0037344848,0.0015220825,0.010829515,0.001566508,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
129034174,129033562,0,nan,nan,-0.03117238,0.062414456,-0.695507,0.0011080175,-0.13570653,-0.19708537,0.0332664,0.10962685,-0.022478528,-0.01746726,0.00038680818,-5.7166544e-05,-2.898072e-05,-0.4886163,-0.77116835,0.12151655,1.6592104,0.00011650721,-0.021982117,1.3482672,8.974028e-06,nan,0.5899523,3.515914,-0.19708537,0.0036317315,0.0015054096,0.010581918,0.0015630131,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
129536609,129535974,0,nan,nan,-0.0076276707,0.11382042,-0.69905186,0.0011080175,-0.13570653,-0.19708537,0.026030485,0.059670076,-0.016117522,-0.011051758,0.00038680818,-5.7166544e-05,-2.898072e-05,-0.60780215,0.037348025,-0.1779509,1.6359859,0.000116313364,-0.04542655,1.3482672,9.043466e-06,nan,0.5963719,3.643927,-0.19708537,0.0036997602,0.0015101371,0.010708342,0.001566092,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
