timestamp,process_load,system_load,ram_usage,platform[0],platform[1],platform[2],platform[3],platform[4]
2394306586,0.54,0.22945103,0.22927788,80,79,83,73,88
2394807240,0.54,0.22945833,0.2292509,80,79,83,73,88
2395307610,0.56,0.2294685,0.22928602,80,79,83,73,88
2395807295,0.54,0.22947721,0.22923306,80,79,83,73,88
2396307297,0.5,0.22948499,0.22921728,80,79,83,73,88
2396807312,0.58,0.22949605,0.22926617,80,79,83,73,88
2397307411,0.52,0.2295055,0.22927533,80,79,83,73,88
2397807322,0.52,0.22951482,0.22924936,80,79,83,73,88
2398306933,0.6,0.22952898,0.22927533,80,79,83,73,88
2398807165,0.52,0.22953513,0.22922593,80,79,83,73,88
2399307160,0.5,0.22953641,0.22924325,80,79,83,73,88
2399807598,0.52,0.22954269,0.22928195,80,79,83,73,88
2400307538,0.58,0.22955795,0.22930995,80,79,83,73,88
2400807409,0.56,0.22956982,0.22928602,80,79,83,73,88
2401306932,0.6,0.22958079,0.22923613,80,79,83,73,88
2401807324,0.5,0.22958566,0.22925903,80,79,83,73,88
2402306900,0.58,0.2295941,0.22925852,80,79,83,73,88
2402807267,0.56,0.22960386,0.22936036,80,79,83,73,88
2403306867,0.58,0.22961609,0.22923866,80,79,83,73,88
2403806907,0.56,0.22962683,0.22925597,80,79,83,73,88
2404307586,0.52,0.2296328,0.22925597,80,79,83,73,88
2404807303,0.56,0.22964253,0.22929876,80,79,83,73,88
2405306940,0.54,0.22965072,0.22924529,80,79,83,73,88
2405807306,0.52,0.22966138,0.22927788,80,79,83,73,88
2406306905,0.58,0.22967234,0.2292738,80,79,83,73,88
2406807436,0.48,0.22967842,0.22929773,80,79,83,73,88
2407307291,0.56,0.22968946,0.22923815,80,79,83,73,88
2407807570,0.56,0.22969696,0.2292743,80,79,83,73,88
2408307470,0.54,0.22970472,0.22929823,80,79,83,73,88
2408807233,0.52,0.22970878,0.22928551,80,79,83,73,88
2409307488,0.56,0.22971438,0.22931097,80,79,83,73,88
2409807464,0.58,0.22972561,0.22935782,80,79,83,73,88
2410306581,0.56,0.22973725,0.22928296,80,79,83,73,88
2410806920,0.52,0.22974159,0.22930537,80,79,83,73,88
2411307257,0.5,0.22974527,0.22930028,80,79,83,73,88
2411807281,0.56,0.22975694,0.22931148,80,79,83,73,88
2412307022,0.54,0.22976594,0.22926617,80,79,83,73,88
2412807153,0.52,0.22977483,0.22926463,80,79,83,73,88
2413307740,0.54,0.229784,0.22931606,80,79,83,73,88
2413807431,0.5,0.22979008,0.22935934,80,79,83,73,88
2414307625,0.58,0.22980319,0.22933388,80,79,83,73,88
2414807253,0.54,0.22981107,0.22936495,80,79,83,73,88
2415307266,0.52,0.22982104,0.2293344,80,79,83,73,88
2415807350,0.52,0.22982788,0.2293624,80,79,83,73,88
2416307046,0.6,0.22983713,0.22930436,80,79,83,73,88
2416807471,0.52,0.22984348,0.2293629,80,79,83,73,88
2417307720,0.52,0.22984695,0.229368,80,79,83,73,88
2417808483,0.52,0.22985117,0.22936596,80,79,83,73,88
2418307045,0.52,0.22985746,0.2293344,80,79,83,73,88
2418807425,0.54,0.22986701,0.22930893,80,79,83,73,88
2419307462,0.52,0.22986966,0.22933541,80,79,83,73,88
2419806830,0.54,0.22987908,0.22934407,80,79,83,73,88
2420307684,0.5,0.22988755,0.22932471,80,79,83,73,88
