timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
2399397905,2399397773,0.39,0.012170745,9.947409,1.0,10.994549,1.0,0
2399480038,2399479590,0.39,0.012184582,9.502752,1.0,10.033588,1.0,0
2399587256,2399587151,0.39,0.012203423,10.129345,1.0,11.400403,1.0,0
2399693314,2399693174,0.39,0.012220075,9.671827,1.0,10.393805,1.0,0
2399794425,2399794269,0.39,0.012238384,11.278515,1.002889,14.093163,1.0107818,0
2399898166,2399897941,0.39,0.012254492,8.428133,1.006327,7.8429804,1.0130246,0
2399982593,2399982393,0.39,0.012268587,9.719953,1.037943,10.113751,1.0301275,0
2400090243,2400090098,0.39,0.012286206,9.510965,1.0,10.0509405,1.0,0
2400192346,2400192187,0.39,0.012302321,9.957159,1.0,11.016113,1.0,0
2400298523,2400298339,0.39,0.012320031,10.270034,1.0,11.719288,1.0,0
2400399167,2400399004,0.39,0.012336422,11.282958,1.0,14.145016,1.0034564,0
2400487294,2400487138,0.39,0.012351727,10.814075,1.0054924,12.922826,1.0042766,0
2400595147,2400594997,0.39,0.012369347,10.343938,1.0,11.888561,1.0,0
2400695073,2400694945,0.39,0.012386818,10.126009,1.0,11.392895,1.0,0
2400798626,2400798488,0.39,0.012402083,9.371898,1.0,9.759163,1.0,0
2400896091,2400895947,0.39,0.0124183325,9.213828,1.0,9.432736,1.0,0
2400991648,2400991486,0.39,0.012432745,9.344895,1.0,9.703008,1.0,0
2401095721,2401095573,0.39,0.012451472,9.354524,1.0,9.723012,1.0,0
2401197847,2401197705,0.39,0.012467437,9.502883,1.0,10.033865,1.0,0
2401297818,2401297417,0.39,0.012482645,10.004089,1.0,11.1202,1.0,0
2401392381,2401392203,0.39,0.012498137,9.845409,1.0,10.770231,1.0,0
2401493168,2401493037,0.39,0.01251568,10.0634165,1.0,11.252483,1.0,0
2401588093,2401587805,0.39,0.012532506,10.165856,1.0,11.482738,1.0,0
2401690483,2401690352,0.39,0.012549884,9.601673,1.0,10.243569,1.0,0
2401787593,2401787476,0.39,0.012565442,10.277745,1.0,11.736895,1.0,0
2401893661,2401893539,0.39,0.012583303,9.642509,1.0,10.330888,1.0,0
2401996132,2401995988,0.39,0.012599623,9.472764,1.0,9.970363,1.0,0
2402093333,2402093211,0.39,0.012615862,9.845534,1.0,10.770505,1.0,0
2402194566,2402194419,0.39,0.012633079,9.865754,1.0,10.81479,1.0,0
2402294275,2402294084,0.39,0.012648294,9.541466,1.0,10.115507,1.0,0
2402391425,2402391305,0.39,0.012663911,9.768909,1.0,10.603511,1.0,0
2402496330,2402496193,0.39,0.012679249,10.103646,1.0,11.34263,1.0,0
2402590864,2402590721,0.39,0.012694234,10.100801,1.0,11.336244,1.0,0
2402690830,2402690708,0.39,0.012709835,9.932847,1.0,10.962383,1.0,0
2402796950,2402796827,0.39,0.012725872,9.532094,1.0,10.095646,1.0,0
2402895597,2402895446,0.39,0.012739318,10.029985,1.0,11.177845,1.0,0
2402996344,2402995961,0.39,0.012753458,9.632304,1.0,10.3090315,1.0,0
2403088862,2403088293,0.39,0.01276749,9.532774,1.0,10.097087,1.0,0
2403192294,2403192152,0.39,0.012782115,9.770378,1.0,10.606699,1.0,0
2403293374,2403293258,0.39,0.012798087,9.639262,1.0,10.323931,1.0,0
2403391760,2403391603,0.39,0.012812843,9.636853,1.0,10.318771,1.0,0
2403495483,2403495359,0.39,0.012827948,9.690402,1.0,10.433765,1.0,0
2403595056,2403594937,0.39,0.012842525,9.166779,1.0,9.336648,1.0,0
2403687303,2403687183,0.39,0.012854881,10.048761,1.0,11.219734,1.0,0
2403796313,2403796149,0.39,0.012873011,9.666595,1.0,10.382564,1.0,0
2403893324,2403893199,0.39,0.012888125,9.710257,1.0,10.476565,1.0,0
2403991735,2403991581,0.39,0.012904384,9.761942,1.0,10.58839,1.0,0
2404091918,2404091780,0.39,0.01292035,9.853089,1.0,10.787041,1.0,0
2404196722,2404196574,0.39,0.012938672,9.973061,1.0,11.051327,1.0,0
2404297770,2404297603,0.39,0.012953922,10.234822,1.0,11.639065,1.0,0
2404397741,2404397605,0.39,0.012970832,9.387467,1.0,9.7916155,1.0,0
2404494695,2404494540,0.39,0.012985087,9.996028,1.0,11.102286,1.0,0
2404596812,2404596671,0.39,0.0130006615,9.867177,1.0,10.817909,1.0,0
2404687941,2404687819,0.39,0.013013738,9.197197,1.0,9.398715,1.0,0
2404786398,2404786264,0.39,0.013028393,10.152462,1.0,11.452498,1.0,0
2404892555,2404892429,0.39,0.013043799,9.492158,1.0,10.011229,1.0,0
2404997216,2404997080,0.39,0.0130585665,10.343031,1.0,11.8864765,1.0,0
2405098221,2405098066,0.39,0.013072545,9.059158,1.0,9.118706,1.0,0
2405189399,2405189252,0.39,0.013086909,9.578735,1.0,10.194686,1.0,0
2405289416,2405289275,0.39,0.013103622,9.937829,1.0,10.973383,1.0,0
2405396681,2405396520,0.39,0.013121085,10.390347,1.0,11.995478,1.0,0
2405491141,2405491024,0.39,0.013135645,10.35864,1.0,11.9223795,1.0,0
2405593445,2405593310,0.39,0.013151686,10.0327835,1.0,11.184083,1.0,0
2405692485,2405692345,0.39,0.013165855,9.711495,1.0,10.479238,1.0,0
2405792204,2405792064,0.39,0.013182718,9.5956745,1.0,10.230775,1.0,0
2405896981,2405896845,0.39,0.013201523,9.49816,1.0,10.023894,1.0,0
2405995587,2405995445,0.39,0.01321807,9.375117,1.0,9.765869,1.0,0
