timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
568383234,568382602,0.7670548,-0.010093884,0.008193854,0.6414499,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568394424,568393933,0.7670579,-0.010074999,0.008200593,0.6414465,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568403381,568402788,0.76707053,-0.010065416,0.008213316,0.64143133,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568413505,568407867,0.7670637,-0.010044915,0.008234021,0.64143944,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568418537,568417971,0.7670896,-0.010046592,0.008272131,0.64140797,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568427516,568426833,0.7670946,-0.010035667,0.008308495,0.64140165,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568436278,568435643,0.76711816,-0.010040276,0.0083378535,0.6413731,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568441342,568440687,0.76712316,-0.010050209,0.008349095,0.6413668,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568446316,568445716,0.76714367,-0.010058895,0.0083565675,0.641342,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568457596,568455884,0.7671551,-0.010099479,0.008374143,0.6413274,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568461467,568460931,0.7671753,-0.010115647,0.008381771,0.6413029,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568471605,568471061,0.76717097,-0.010164637,0.008391081,0.6413073,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568481665,568481109,0.76716787,-0.010188052,0.0083821565,0.64131075,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568495695,568495031,0.7671568,-0.010248767,0.008342954,0.6413236,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568500738,568500168,0.76714003,-0.010278503,0.008329991,0.64134336,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568510676,568510151,0.76712453,-0.010328037,0.008303949,0.64136124,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568519636,568515314,0.7671046,-0.010357071,0.008292658,0.6413849,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568525889,568525321,0.76708806,-0.010374359,0.008267524,0.64140475,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568530969,568530370,0.76707315,-0.010384754,0.008257741,0.6414225,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568536002,568535491,0.7670759,-0.010375175,0.008251801,0.6414195,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568541063,568540499,0.7670567,-0.0103628645,0.008245566,0.64144266,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568552902,568550603,0.76705545,-0.010347619,0.008237994,0.6414444,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568561213,568560679,0.7670481,-0.01032016,0.0082351295,0.6414538,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
