timestamp,process_load,system_load,ram_usage,platform[0],platform[1],platform[2],platform[3],platform[4]
597981867,0.84999996,0.84999996,0.0,81,85,82,84,0
598481467,0.84999996,0.84999996,0.0,81,85,82,84,0
598981520,0.84999996,0.84999996,0.0,81,85,82,84,0
599481525,0.84999996,0.84999996,0.0,81,85,82,84,0
599981448,0.84999996,0.84999996,0.0,81,85,82,84,0
600481453,0.84999996,0.84999996,0.0,81,85,82,84,0
600981531,0.84999996,0.84999996,0.0,81,85,82,84,0
601481606,0.84999996,0.84999996,0.0,81,85,82,84,0
601981470,0.84999996,0.84999996,0.0,81,85,82,84,0
602481864,0.84999996,0.84999996,0.0,81,85,82,84,0
602981483,0.85999995,0.85999995,0.0,81,85,82,84,0
603481601,0.85999995,0.85999995,0.0,81,85,82,84,0
603981455,0.85999995,0.85999995,0.0,81,85,82,84,0
604481517,0.85999995,0.85999995,0.0,81,85,82,84,0
604981453,0.85999995,0.85999995,0.0,81,85,82,84,0
605481545,0.85999995,0.85999995,0.0,81,85,82,84,0
605981493,0.85999995,0.85999995,0.0,81,85,82,84,0
606481830,0.85999995,0.85999995,0.0,81,85,82,84,0
606981452,0.84999996,0.84999996,0.0,81,85,82,84,0
607481802,0.84999996,0.84999996,0.0,81,85,82,84,0
607981492,0.84999996,0.84999996,0.0,81,85,82,84,0
608481702,0.84999996,0.84999996,0.0,81,85,82,84,0
608981688,0.84999996,0.84999996,0.0,81,85,82,84,0
609481505,0.84999996,0.84999996,0.0,81,85,82,84,0
609981489,0.84999996,0.84999996,0.0,81,85,82,84,0
610481545,0.84999996,0.84999996,0.0,81,85,82,84,0
610981780,0.84999996,0.84999996,0.0,81,85,82,84,0
611481681,0.84999996,0.84999996,0.0,81,85,82,84,0
611981465,0.84999996,0.84999996,0.0,81,85,82,84,0
612482049,0.84999996,0.84999996,0.0,81,85,82,84,0
612981583,0.85999995,0.85999995,0.0,81,85,82,84,0
613481528,0.85999995,0.85999995,0.0,81,85,82,84,0
613981488,0.85999995,0.85999995,0.0,81,85,82,84,0
614481501,0.85999995,0.85999995,0.0,81,85,82,84,0
614981511,0.85999995,0.85999995,0.0,81,85,82,84,0
615481592,0.85999995,0.85999995,0.0,81,85,82,84,0
615981480,0.85999995,0.85999995,0.0,81,85,82,84,0
616481648,0.85999995,0.85999995,0.0,81,85,82,84,0
616981770,0.79999995,0.79999995,0.0,81,85,82,84,0
617481478,0.79999995,0.79999995,0.0,81,85,82,84,0
617981513,0.79999995,0.79999995,0.0,81,85,82,84,0
618481553,0.79999995,0.79999995,0.0,81,85,82,84,0
618981467,0.79999995,0.79999995,0.0,81,85,82,84,0
