timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
956345801,956342153,0.0949169,0.17019975,0.08365512,0.1312282,nan,nan,nan,nan,nan,nan,nan,nan,0
956354359,956350967,0.091095224,0.16321036,0.08872458,0.13696979,nan,nan,nan,nan,nan,nan,nan,nan,0
956357182,956353475,0.090572886,0.16166608,0.09094064,0.13682036,nan,nan,nan,nan,nan,nan,nan,nan,0
956359951,956356009,0.089785725,0.1618802,0.09122126,0.13711278,nan,nan,nan,nan,nan,nan,nan,nan,0
956362586,956358572,0.090656534,0.16281894,0.08992921,0.13659528,nan,nan,nan,nan,nan,nan,nan,nan,0
956365334,956362316,0.09301217,0.16710526,0.0880052,0.13187733,nan,nan,nan,nan,nan,nan,nan,nan,0
956371714,956368637,0.09749411,0.1709945,0.08360615,0.1279052,nan,nan,nan,nan,nan,nan,nan,nan,0
956379889,956378778,0.09372939,0.16854754,0.08552894,0.13219409,nan,nan,nan,nan,nan,nan,nan,nan,0
956384781,956383843,0.09076923,0.16730103,0.08798331,0.13394639,nan,nan,nan,nan,nan,nan,nan,nan,0
956386920,956386374,0.090097845,0.16746865,0.08912703,0.13330643,nan,nan,nan,nan,nan,nan,nan,nan,0
956389139,956388867,0.09004703,0.16763826,0.089379236,0.13293543,nan,nan,nan,nan,nan,nan,nan,nan,0
956393988,956392810,0.09060909,0.16750264,0.08887504,0.13301319,nan,nan,nan,nan,nan,nan,nan,nan,0
956399480,956399044,0.09023923,0.16566525,0.089637496,0.13445798,nan,nan,nan,nan,nan,nan,nan,nan,0
956401776,956401506,0.08921388,0.1645972,0.091247454,0.13494143,nan,nan,nan,nan,nan,nan,nan,nan,0
956407356,956406637,0.0872996,0.16311415,0.093513906,0.13607231,nan,nan,nan,nan,nan,nan,nan,nan,0
956410477,956409191,0.08756554,0.16126424,0.09386433,0.13730586,nan,nan,nan,nan,nan,nan,nan,nan,0
956415923,956414180,0.085715204,0.16183159,0.09529117,0.137162,nan,nan,nan,nan,nan,nan,nan,nan,0
956417863,956416697,0.08612585,0.16179043,0.09557946,0.13650422,nan,nan,nan,nan,nan,nan,nan,nan,0
956423171,956421693,0.08743481,0.16309595,0.09443298,0.13503622,nan,nan,nan,nan,nan,nan,nan,nan,0
956425403,956424425,0.08861622,0.16411074,0.092650786,0.13462222,nan,nan,nan,nan,nan,nan,nan,nan,0
956427233,956426772,0.089018226,0.1647835,0.092056915,0.13414133,nan,nan,nan,nan,nan,nan,nan,nan,0
956433621,956433119,0.09157069,0.16746241,0.08956449,0.13140239,nan,nan,nan,nan,nan,nan,nan,nan,0
956436136,956434352,0.09236334,0.16770416,0.088053554,0.1318789,nan,nan,nan,nan,nan,nan,nan,nan,0
956440042,956439430,0.09379871,0.16951787,0.087370336,0.12931304,nan,nan,nan,nan,nan,nan,nan,nan,0
956445245,956444582,0.09408785,0.16900705,0.088009566,0.1288955,nan,nan,nan,nan,nan,nan,nan,nan,0
956450077,956449514,0.09444925,0.16744006,0.08919322,0.12891743,nan,nan,nan,nan,nan,nan,nan,nan,0
956454269,956453364,0.09507893,0.16664891,0.09002358,0.12824854,nan,nan,nan,nan,nan,nan,nan,nan,0
956459229,956458377,0.09433269,0.16841283,0.090358175,0.12689625,nan,nan,nan,nan,nan,nan,nan,nan,0
956461281,956460933,0.096269235,0.16860698,0.08888464,0.1262391,nan,nan,nan,nan,nan,nan,nan,nan,0
956463966,956463400,0.096458964,0.17111307,0.08843699,0.12399093,nan,nan,nan,nan,nan,nan,nan,nan,0
956466275,956465954,0.09743288,0.17199287,0.087200865,0.123373345,nan,nan,nan,nan,nan,nan,nan,nan,0
956471421,956471129,0.098746166,0.17364553,0.0850137,0.122594565,nan,nan,nan,nan,nan,nan,nan,nan,0
956473808,956473528,0.0985509,0.17414343,0.08532304,0.12198259,nan,nan,nan,nan,nan,nan,nan,nan,0
956479128,956478646,0.09758793,0.17046468,0.08688068,0.12506667,nan,nan,nan,nan,nan,nan,nan,nan,0
956480268,956479807,0.09576274,0.16977204,0.088268146,0.12619704,nan,nan,nan,nan,nan,nan,nan,nan,0
956486006,956484932,0.09041553,0.16416538,0.09659134,0.12882772,nan,nan,nan,nan,nan,nan,nan,nan,0
956490005,956488668,0.08467517,0.16325176,0.101560526,0.1305125,nan,nan,nan,nan,nan,nan,nan,nan,0
956492597,956491343,0.08160183,0.16240385,0.1049719,0.1310224,nan,nan,nan,nan,nan,nan,nan,nan,0
956496431,956494982,0.08109532,0.16168867,0.11029757,0.12691839,nan,nan,nan,nan,nan,nan,nan,nan,0
956500591,956497619,0.08161795,0.16184072,0.11306745,0.12347383,nan,nan,nan,nan,nan,nan,nan,nan,0
956504642,956501279,0.089839116,0.15569858,0.119622044,0.11484021,nan,nan,nan,nan,nan,nan,nan,nan,0
956506847,956505217,0.09879055,0.15008798,0.124173515,0.106947914,nan,nan,nan,nan,nan,nan,nan,nan,0
956508846,956506358,0.10252019,0.14720738,0.12531066,0.10496174,nan,nan,nan,nan,nan,nan,nan,nan,0
956513030,956510154,0.11067842,0.13969266,0.12869547,0.1009334,nan,nan,nan,nan,nan,nan,nan,nan,0
956518685,956517777,0.11651308,0.13088253,0.13152936,0.101075,nan,nan,nan,nan,nan,nan,nan,nan,0
956521932,956521620,0.111304,0.13481167,0.13185243,0.10203185,nan,nan,nan,nan,nan,nan,nan,nan,0
956524309,956524030,0.10843252,0.13813174,0.13016567,0.103270054,nan,nan,nan,nan,nan,nan,nan,nan,0
956528213,956527895,0.10399442,0.1434871,0.1273882,0.10513025,nan,nan,nan,nan,nan,nan,nan,nan,0
956530681,956530355,0.10207459,0.14723782,0.12807532,0.10261222,nan,nan,nan,nan,nan,nan,nan,nan,0
956534845,956534188,0.1022021,0.1482628,0.1275047,0.10203036,nan,nan,nan,nan,nan,nan,nan,nan,0
956538991,956537962,0.1041608,0.14800242,0.12969619,0.09814057,nan,nan,nan,nan,nan,nan,nan,nan,0
956542047,956541750,0.10671398,0.14622344,0.13308749,0.09397505,nan,nan,nan,nan,nan,nan,nan,nan,0
956546280,956545546,0.112614304,0.14214115,0.13521901,0.0900255,nan,nan,nan,nan,nan,nan,nan,nan,0
956548620,956548097,0.117787145,0.13936302,0.13574548,0.08710432,nan,nan,nan,nan,nan,nan,nan,nan,0
956550924,956550569,0.11968897,0.13868867,0.13767432,0.083947994,nan,nan,nan,nan,nan,nan,nan,nan,0
956555929,956555634,0.12664947,0.13489702,0.13527897,0.0831745,nan,nan,nan,nan,nan,nan,nan,nan,0
956557265,956556980,0.12668005,0.13533019,0.13401131,0.08397843,nan,nan,nan,nan,nan,nan,nan,nan,0
956565217,956564683,0.12423066,0.1399538,0.13044797,0.085367516,nan,nan,nan,nan,nan,nan,nan,nan,0
956570070,956569567,0.117239825,0.14893976,0.12580386,0.08801652,nan,nan,nan,nan,nan,nan,nan,nan,0
956572342,956572058,0.116263375,0.15176186,0.12055716,0.091417566,nan,nan,nan,nan,nan,nan,nan,nan,0
956575006,956574589,0.11114479,0.15758246,0.11793406,0.09333865,nan,nan,nan,nan,nan,nan,nan,nan,0
956577390,956577106,0.113367245,0.15878928,0.11224188,0.09560157,nan,nan,nan,nan,nan,nan,nan,nan,0
956584019,956583424,0.11612752,0.16211733,0.10855593,0.09319918,nan,nan,nan,nan,nan,nan,nan,nan,0
956587895,956587286,0.123391554,0.15773457,0.104558155,0.09431568,nan,nan,nan,nan,nan,nan,nan,nan,0
956593386,956592293,0.12730779,0.15205921,0.10619068,0.09444228,nan,nan,nan,nan,nan,nan,nan,nan,0
956596862,956596040,0.13056816,0.14804848,0.10511108,0.096272245,nan,nan,nan,nan,nan,nan,nan,nan,0
956599515,956598611,0.130909,0.14779945,0.10810836,0.09318316,nan,nan,nan,nan,nan,nan,nan,nan,0
956605105,956603645,0.13210154,0.14888993,0.10478468,0.09422381,nan,nan,nan,nan,nan,nan,nan,nan,0
956607365,956606155,0.13212866,0.1509708,0.10491268,0.09198782,nan,nan,nan,nan,nan,nan,nan,nan,0
956611457,956610027,0.13087833,0.15439928,0.10423532,0.09048703,nan,nan,nan,nan,nan,nan,nan,nan,0
956614816,956613810,0.12882265,0.15693948,0.10214711,0.09209072,nan,nan,nan,nan,nan,nan,nan,nan,0
956616427,956615062,0.12752175,0.15826671,0.10271822,0.09149328,nan,nan,nan,nan,nan,nan,nan,nan,0
956620366,956620068,0.1204049,0.16068351,0.1018464,0.09706514,nan,nan,nan,nan,nan,nan,nan,nan,0
956628518,956627777,0.11613584,0.160332,0.09872011,0.10481202,nan,nan,nan,nan,nan,nan,nan,nan,0
956630767,956630230,0.11801072,0.1601929,0.09692045,0.10487588,nan,nan,nan,nan,nan,nan,nan,nan,0
956634489,956634010,0.11867276,0.15872106,0.09343404,0.10917209,nan,nan,nan,nan,nan,nan,nan,nan,0
956636750,956636471,0.11940934,0.15860781,0.09353715,0.108445644,nan,nan,nan,nan,nan,nan,nan,nan,0
956643434,956642870,0.12282609,0.1534829,0.09431678,0.10937419,nan,nan,nan,nan,nan,nan,nan,nan,0
956648077,956646573,0.12500668,0.15117319,0.09474115,0.109078944,nan,nan,nan,nan,nan,nan,nan,nan,0
956652633,956651645,0.12323165,0.1497409,0.097546995,0.1094804,nan,nan,nan,nan,nan,nan,nan,nan,0
956655520,956654142,0.12257962,0.14999555,0.09608573,0.111339055,nan,nan,nan,nan,nan,nan,nan,nan,0
956661133,956660561,0.11739821,0.15259771,0.098382965,0.11162107,nan,nan,nan,nan,nan,nan,nan,nan,0
956663898,956663088,0.11617487,0.1542835,0.09645146,0.11309014,nan,nan,nan,nan,nan,nan,nan,nan,0
956673732,956673181,0.10815212,0.15826662,0.09847691,0.11510431,nan,nan,nan,nan,nan,nan,nan,nan,0
956676296,956675714,0.1076018,0.15774831,0.09797305,0.11667679,nan,nan,nan,nan,nan,nan,nan,nan,0
956681811,956681136,0.110099494,0.1531683,0.09914559,0.11758657,nan,nan,nan,nan,nan,nan,nan,nan,0
956685626,956684573,0.110447876,0.15269986,0.09648853,0.1203637,nan,nan,nan,nan,nan,nan,nan,nan,0
956689576,956688340,0.113418885,0.14891124,0.098010845,0.119658984,nan,nan,nan,nan,nan,nan,nan,nan,0
956691764,956690819,0.11327944,0.14971715,0.098194405,0.11880896,nan,nan,nan,nan,nan,nan,nan,nan,0
956693433,956692085,0.11270537,0.15017895,0.097348094,0.11976754,nan,nan,nan,nan,nan,nan,nan,nan,0
956698986,956698452,0.11096984,0.15138446,0.0991708,0.118474856,nan,nan,nan,nan,nan,nan,nan,nan,0
956700384,956699625,0.10891548,0.15316871,0.09922625,0.11868951,nan,nan,nan,nan,nan,nan,nan,nan,0
956703735,956703466,0.10516606,0.15568557,0.099232756,0.11991556,nan,nan,nan,nan,nan,nan,nan,nan,0
956707363,956706092,0.10546603,0.15461978,0.09858753,0.12132662,nan,nan,nan,nan,nan,nan,nan,nan,0
956712922,956712359,0.101356536,0.1566525,0.09970877,0.122282155,nan,nan,nan,nan,nan,nan,nan,nan,0
956716689,956716089,0.1018113,0.15522695,0.102246135,0.12071558,nan,nan,nan,nan,nan,nan,nan,nan,0
956723081,956722426,0.10084898,0.15417507,0.1024835,0.12249241,nan,nan,nan,nan,nan,nan,nan,nan,0
956726817,956726224,0.10133079,0.15325765,0.10729503,0.11811648,nan,nan,nan,nan,nan,nan,nan,nan,0
956729383,956728727,0.10080001,0.15304124,0.10602805,0.12013066,nan,nan,nan,nan,nan,nan,nan,nan,0
956734402,956733791,0.10140171,0.15124615,0.107754454,0.11959764,nan,nan,nan,nan,nan,nan,nan,nan,0
956736754,956736371,0.1011661,0.15157741,0.10760606,0.119650386,nan,nan,nan,nan,nan,nan,nan,nan,0
956739094,956738811,0.09988294,0.15228134,0.1067574,0.121078275,nan,nan,nan,nan,nan,nan,nan,nan,0
956744502,956743906,0.101543635,0.1512028,0.10788675,0.11936679,nan,nan,nan,nan,nan,nan,nan,nan,0
956745848,956745159,0.101383835,0.15135498,0.107927896,0.11933325,nan,nan,nan,nan,nan,nan,nan,nan,0
956751475,956750346,0.101625055,0.15005474,0.10942123,0.118898936,nan,nan,nan,nan,nan,nan,nan,nan,0
956755165,956753979,0.102285415,0.1488768,0.11159,0.117247745,nan,nan,nan,nan,nan,nan,nan,nan,0
956758533,956757972,0.10158847,0.1483511,0.11177157,0.11828883,nan,nan,nan,nan,nan,nan,nan,nan,0
956761429,956760425,0.1012431,0.14812566,0.11329213,0.117339075,nan,nan,nan,nan,nan,nan,nan,nan,0
956765792,956765354,0.10051726,0.14941622,0.11215408,0.117912404,nan,nan,nan,nan,nan,nan,nan,nan,0
956769170,956767960,0.09919511,0.1517685,0.111301,0.11773535,nan,nan,nan,nan,nan,nan,nan,nan,0
956772757,956771794,0.1013465,0.15367052,0.10944076,0.11554219,nan,nan,nan,nan,nan,nan,nan,nan,0
956778513,956777976,0.10344777,0.15873003,0.10184178,0.11598039,nan,nan,nan,nan,nan,nan,nan,nan,0
956779821,956779282,0.105287865,0.15907487,0.099808216,0.11582901,nan,nan,nan,nan,nan,nan,nan,nan,0
956782410,956781794,0.10826538,0.16105117,0.092127524,0.11855589,nan,nan,nan,nan,nan,nan,nan,nan,0
956786318,956785561,0.10797073,0.16660541,0.08406001,0.121363804,nan,nan,nan,nan,nan,nan,nan,nan,0
956788695,956788164,0.11028681,0.16626167,0.08039622,0.12305525,nan,nan,nan,nan,nan,nan,nan,nan,0
956794178,956793190,0.11088944,0.16728914,0.077419594,0.12440179,nan,nan,nan,nan,nan,nan,nan,nan,0
956797347,956795753,0.11130519,0.16639033,0.077971816,0.124332614,nan,nan,nan,nan,nan,nan,nan,nan,0
956800968,956799597,0.112234406,0.16268852,0.08144464,0.12363239,nan,nan,nan,nan,nan,nan,nan,nan,0
956803520,956803221,0.112558596,0.16170004,0.0819213,0.12382003,nan,nan,nan,nan,nan,nan,nan,nan,0
956808677,956808364,0.11256066,0.15786058,0.08604099,0.12353773,nan,nan,nan,nan,nan,nan,nan,nan,0
956811215,956810834,0.110846534,0.15905605,0.084839866,0.1252575,nan,nan,nan,nan,nan,nan,nan,nan,0
956814437,956813384,0.110354766,0.15916249,0.08209655,0.12838615,nan,nan,nan,nan,nan,nan,nan,nan,0
956818942,956818499,0.108008526,0.15977511,0.08205549,0.13016085,nan,nan,nan,nan,nan,nan,nan,nan,0
956825228,956824717,0.10372407,0.16313896,0.076386556,0.13675037,nan,nan,nan,nan,nan,nan,nan,nan,0
956829331,956828577,0.10026475,0.1643224,0.07635475,0.13905805,nan,nan,nan,nan,nan,nan,nan,nan,0
956831522,956831237,0.10031839,0.1638402,0.07519064,0.14065073,nan,nan,nan,nan,nan,nan,nan,nan,0
956835214,956834815,0.10122462,0.16196947,0.07391059,0.14289528,nan,nan,nan,nan,nan,nan,nan,nan,0
956840084,956838624,0.10087573,0.16126993,0.07706134,0.14079297,nan,nan,nan,nan,nan,nan,nan,nan,0
956842316,956841205,0.10190997,0.15890197,0.0749592,0.1442288,nan,nan,nan,nan,nan,nan,nan,nan,0
956845010,956843719,0.102494955,0.157255,0.0784244,0.14182562,nan,nan,nan,nan,nan,nan,nan,nan,0
956849832,956848885,0.10384533,0.15462711,0.0819171,0.13961042,nan,nan,nan,nan,nan,nan,nan,nan,0
956851821,956851243,0.1035278,0.1533632,0.085218936,0.13789004,nan,nan,nan,nan,nan,nan,nan,nan,0
956853495,956852814,0.103024215,0.15386106,0.08658029,0.1365344,nan,nan,nan,nan,nan,nan,nan,nan,0
956860449,956858874,0.101481296,0.15442914,0.08907057,0.13501894,nan,nan,nan,nan,nan,nan,nan,nan,0
956864188,956863908,0.09817673,0.15663038,0.08938924,0.13580361,nan,nan,nan,nan,nan,nan,nan,nan,0
956866913,956866568,0.09765883,0.15734626,0.09020523,0.13478963,nan,nan,nan,nan,nan,nan,nan,nan,0
956870921,956870194,0.09400909,0.16094062,0.08693577,0.13811448,nan,nan,nan,nan,nan,nan,nan,nan,0
956873536,956872723,0.09358366,0.16072243,0.08960895,0.13608491,nan,nan,nan,nan,nan,nan,nan,nan,0
956877640,956876592,0.091356434,0.1640456,0.08691528,0.13768265,nan,nan,nan,nan,nan,nan,nan,nan,0
956880394,956879225,0.08967456,0.16564488,0.08764208,0.13703844,nan,nan,nan,nan,nan,nan,nan,nan,0
956884949,956884101,0.09080085,0.16339739,0.087911114,0.1378906,nan,nan,nan,nan,nan,nan,nan,nan,0
956888164,956887884,0.09194758,0.1633502,0.089941666,0.13476051,nan,nan,nan,nan,nan,nan,nan,nan,0
956892737,956891782,0.09384543,0.15943232,0.09047695,0.13624527,nan,nan,nan,nan,nan,nan,nan,nan,0
956894361,956892961,0.09335805,0.1599381,0.09074109,0.13596272,nan,nan,nan,nan,nan,nan,nan,nan,0
956899176,956898088,0.09886912,0.15547985,0.089522384,0.1361286,nan,nan,nan,nan,nan,nan,nan,nan,0
956900501,956899390,0.09916504,0.15476556,0.08960152,0.13646786,nan,nan,nan,nan,nan,nan,nan,nan,0
956904800,956903066,0.09979408,0.15421435,0.09312024,0.13287129,nan,nan,nan,nan,nan,nan,nan,nan,0
956907071,956905600,0.10109399,0.15348855,0.090214044,0.13520338,nan,nan,nan,nan,nan,nan,nan,nan,0
956909638,956908204,0.10005398,0.15464702,0.09081782,0.13448113,nan,nan,nan,nan,nan,nan,nan,nan,0
956915010,956914405,0.098886535,0.1559188,0.091539375,0.13365525,nan,nan,nan,nan,nan,nan,nan,nan,0
956917837,956917082,0.09673858,0.15915665,0.09290233,0.13120238,nan,nan,nan,nan,nan,nan,nan,nan,0
956921527,956920753,0.09607219,0.15994598,0.09480035,0.12918144,nan,nan,nan,nan,nan,nan,nan,nan,0
956924235,956923315,0.09378412,0.16144657,0.09329398,0.13147528,nan,nan,nan,nan,nan,nan,nan,nan,0
956929582,956928376,0.09420938,0.16328055,0.09239642,0.13011362,nan,nan,nan,nan,nan,nan,nan,nan,0
956933695,956933377,0.09567928,0.16162318,0.091459416,0.13123807,nan,nan,nan,nan,nan,nan,nan,nan,0
956934953,956934622,0.09700185,0.16121705,0.08991566,0.1318654,nan,nan,nan,nan,nan,nan,nan,nan,0
956941987,956941060,0.097542144,0.16044839,0.09180976,0.13019967,nan,nan,nan,nan,nan,nan,nan,nan,0
956943974,956943527,0.09994606,0.15942034,0.08937172,0.13126184,nan,nan,nan,nan,nan,nan,nan,nan,0
956947200,956946026,0.10065641,0.15956777,0.09090161,0.12887415,nan,nan,nan,nan,nan,nan,nan,nan,0
956950979,956949818,0.10142833,0.15833686,0.09328203,0.12695274,nan,nan,nan,nan,nan,nan,nan,nan,0
956954423,956953596,0.10263763,0.15866561,0.092800066,0.12589665,nan,nan,nan,nan,nan,nan,nan,nan,0
956958420,956957413,0.102463394,0.15887068,0.09317275,0.12549314,nan,nan,nan,nan,nan,nan,nan,nan,0
956962764,956962445,0.10373737,0.15768443,0.09278124,0.12579691,nan,nan,nan,nan,nan,nan,nan,nan,0
956963996,956963713,0.10381756,0.1576136,0.0908553,0.12771349,nan,nan,nan,nan,nan,nan,nan,nan,0
956966846,956966240,0.10335283,0.15807365,0.08931134,0.12926215,nan,nan,nan,nan,nan,nan,nan,nan,0
956970623,956970017,0.10468155,0.15674347,0.09142989,0.12714507,nan,nan,nan,nan,nan,nan,nan,nan,0
956975346,956975037,0.101465866,0.1596551,0.08526367,0.13361531,nan,nan,nan,nan,nan,nan,nan,nan,0
956978226,956977633,0.10252938,0.15938643,0.08722431,0.13085985,nan,nan,nan,nan,nan,nan,nan,nan,0
956980411,956980109,0.102271825,0.15873188,0.08560723,0.13338903,nan,nan,nan,nan,nan,nan,nan,nan,0
956987265,956986469,0.102656454,0.16023557,0.08650569,0.13060226,nan,nan,nan,nan,nan,nan,nan,nan,0
956990874,956990212,0.10085712,0.16115057,0.08939994,0.12859233,nan,nan,nan,nan,nan,nan,nan,nan,0
956992520,956991495,0.10151744,0.16075423,0.08970252,0.12802576,nan,nan,nan,nan,nan,nan,nan,nan,0
956996134,956995525,0.10326553,0.16001186,0.090324335,0.12639824,nan,nan,nan,nan,nan,nan,nan,nan,0
957001332,957000365,0.10414194,0.15893665,0.09443795,0.12248342,nan,nan,nan,nan,nan,nan,nan,nan,0
957002673,957001569,0.104514554,0.1588785,0.09276994,0.123836964,nan,nan,nan,nan,nan,nan,nan,nan,0
957007953,957006682,0.10403837,0.15889801,0.09582211,0.121241465,nan,nan,nan,nan,nan,nan,nan,nan,0
957014445,957013019,0.1018389,0.16093656,0.09160884,0.12561566,nan,nan,nan,nan,nan,nan,nan,nan,0
957016825,957015501,0.101765566,0.16136912,0.091798246,0.12506704,nan,nan,nan,nan,nan,nan,nan,nan,0
957022095,957021810,0.10222207,0.16094586,0.08915898,0.12767304,nan,nan,nan,nan,nan,nan,nan,nan,0
957024657,957024357,0.10149729,0.16155565,0.08737471,0.12957232,nan,nan,nan,nan,nan,nan,nan,nan,0
957031980,957030802,0.10127526,0.16163401,0.087247655,0.12984304,nan,nan,nan,nan,nan,nan,nan,nan,0
957035997,957035697,0.103967294,0.15933654,0.090996034,0.12570009,nan,nan,nan,nan,nan,nan,nan,nan,0
957038975,957038314,0.103555456,0.1593326,0.091000274,0.12611163,nan,nan,nan,nan,nan,nan,nan,nan,0
957041994,957041409,0.10158725,0.16046275,0.09073484,0.12721512,nan,nan,nan,nan,nan,nan,nan,nan,0
957045025,957044596,0.102950506,0.16005759,0.09317133,0.12382054,nan,nan,nan,nan,nan,nan,nan,nan,0
957047416,957047077,0.10183129,0.16083732,0.09398265,0.1233487,nan,nan,nan,nan,nan,nan,nan,nan,0
957051909,957050912,0.102572955,0.15992115,0.09527558,0.12223026,nan,nan,nan,nan,nan,nan,nan,nan,0
957055405,957054760,0.103704825,0.15882294,0.095457,0.12201519,nan,nan,nan,nan,nan,nan,nan,nan,0
957059242,957058442,0.10304021,0.1602383,0.09666656,0.120054886,nan,nan,nan,nan,nan,nan,nan,nan,0
957062203,957060978,0.103862986,0.1595869,0.09290458,0.12364548,nan,nan,nan,nan,nan,nan,nan,nan,0
957067552,957067268,0.103955224,0.1595406,0.09165925,0.124844894,nan,nan,nan,nan,nan,nan,nan,nan,0
957068807,957068527,0.10408577,0.15950616,0.09008825,0.12631978,nan,nan,nan,nan,nan,nan,nan,nan,0
957071361,957071077,0.10413012,0.15856922,0.09010558,0.12719503,nan,nan,nan,nan,nan,nan,nan,nan,0
957073990,957073646,0.104109935,0.15867506,0.09028781,0.12692715,nan,nan,nan,nan,nan,nan,nan,nan,0
957081059,957079985,0.104000464,0.15895903,0.09185488,0.12518558,nan,nan,nan,nan,nan,nan,nan,nan,0
957083774,957082493,0.103539966,0.15921941,0.09182361,0.12541696,nan,nan,nan,nan,nan,nan,nan,nan,0
957088514,957087529,0.10318315,0.16072802,0.09662064,0.119468145,nan,nan,nan,nan,nan,nan,nan,nan,0
957091056,957090041,0.10320909,0.15923768,0.0959938,0.12155938,nan,nan,nan,nan,nan,nan,nan,nan,0
957095486,957094004,0.104088455,0.15896547,0.0987396,0.11820643,nan,nan,nan,nan,nan,nan,nan,nan,0
957098954,957097753,0.10487597,0.15785792,0.097136155,0.12012992,nan,nan,nan,nan,nan,nan,nan,nan,0
957102075,957101406,0.105662696,0.15656458,0.09743886,0.120333835,nan,nan,nan,nan,nan,nan,nan,nan,0
957105132,957103934,0.105711855,0.1579449,0.09420075,0.12214244,nan,nan,nan,nan,nan,nan,nan,nan,0
957108668,957108010,0.10264917,0.16020566,0.093493715,0.12365142,nan,nan,nan,nan,nan,nan,nan,nan,0
957110832,957110267,0.10278943,0.16005525,0.09209624,0.12505902,nan,nan,nan,nan,nan,nan,nan,nan,0
957114493,957114029,0.10114519,0.1622265,0.08821884,0.12840943,nan,nan,nan,nan,nan,nan,nan,nan,0
957117905,957116533,0.10058234,0.16281989,0.090392925,0.12620482,nan,nan,nan,nan,nan,nan,nan,nan,0
957120740,957119050,0.10187259,0.16121891,0.0896945,0.12721395,nan,nan,nan,nan,nan,nan,nan,nan,0
957125770,957124356,0.10291273,0.16018432,0.09034565,0.12655725,nan,nan,nan,nan,nan,nan,nan,nan,0
957129795,957129279,0.104660906,0.15775761,0.094932824,0.12264863,nan,nan,nan,nan,nan,nan,nan,nan,0
957131052,957130470,0.10491213,0.15713668,0.095486104,0.122465044,nan,nan,nan,nan,nan,nan,nan,nan,0
957135234,957134347,0.105300926,0.15740407,0.09345529,0.12383969,nan,nan,nan,nan,nan,nan,nan,nan,0
957141549,957140589,0.10678688,0.15538624,0.09540225,0.12242459,nan,nan,nan,nan,nan,nan,nan,nan,0
957148008,957146889,0.10633722,0.15709901,0.09591942,0.120644316,nan,nan,nan,nan,nan,nan,nan,nan,0
957150198,957149434,0.10547904,0.15717666,0.09255538,0.12478888,nan,nan,nan,nan,nan,nan,nan,nan,0
957152901,957151940,0.10465823,0.15837967,0.09020494,0.12675712,nan,nan,nan,nan,nan,nan,nan,nan,0
957156857,957155834,0.10528143,0.15907434,0.09052949,0.12511471,nan,nan,nan,nan,nan,nan,nan,nan,0
