timestamp,observation[0],observation[1],observation[2],observation[3],observation[4],observation[5],observation[6],observation[7],observation[8],observation[9],observation[10],observation[11],observation[12],observation[13],observation[14],motor_thrust[0],motor_thrust[1],motor_thrust[2],motor_thrust[3],controller_time,inference_time
1020040635,-0.048684373,-0.075467005,-0.017925799,0.9999911,0.00223732,-0.0036006682,-0.0021992922,0.9999423,0.010523331,-0.0034231103,0.017407387,-0.01257109,-0.0037992422,0.04037724,-0.0035163157,0.52793425,0.49546275,0.521566,0.4538661,127,87
1020090244,-0.04892102,-0.07675019,-0.017687261,0.99999267,0.0013692379,-0.0036056964,-0.0013329983,0.99994904,0.010018612,-0.0031721874,0.013127023,-0.013559249,0.008257074,-0.046473563,0.020103106,0.5285642,0.52040744,0.4974823,0.47358122,143,105
1020139914,-0.04937975,-0.078003034,-0.017485976,0.9999923,0.0005749464,-0.0038998576,-0.00053822994,0.99995553,0.009423155,0.001381409,0.0015378522,-0.01248535,0.023733849,-0.01872076,0.03492981,0.5330693,0.5091815,0.49730435,0.46550822,158,119
1020192535,-0.05006826,-0.07906014,-0.017243803,0.9999856,0.000207901,-0.0053801085,-0.00016379356,0.9999663,0.008212084,-0.0009836218,0.010012601,-0.007457136,-0.0034484013,-0.015391339,-0.0069805156,0.5194126,0.5065498,0.50631297,0.47136098,148,98
1020240660,-0.050793946,-0.08003415,-0.017143726,0.9999855,-4.6789646e-05,-0.005400456,9.5665455e-05,0.9999591,0.009052203,0.0043942225,0.017159997,-0.012067059,0.0027393019,-0.008288689,0.0068138423,0.5301207,0.5087014,0.50862586,0.46123168,137,98
1020290287,-0.051728144,-0.08094645,-0.016916752,0.99997926,-0.0007612109,-0.006408525,0.0008158684,0.99996334,0.008534321,0.007972263,0.013981123,-0.016306607,0.025192216,-0.005587593,0.002975233,0.53070337,0.5048886,0.50726175,0.46783978,123,84
1020338441,-0.052508935,-0.08164556,-0.016696393,0.9999716,-0.0018324852,-0.0073185554,0.0018883348,0.99996924,0.0076257307,0.0061036027,0.007530043,-0.0105100265,0.0022121447,-0.010473965,0.040901642,0.5319447,0.5143631,0.50240105,0.45402956,144,104
1020391089,-0.05379048,-0.08258882,-0.016467571,0.99996126,-0.0024657845,-0.0084607545,0.002523005,0.999974,0.006763031,0.004665912,0.004683521,-0.0091472715,0.005145052,-0.037229985,0.0010262356,0.5223131,0.513825,0.49815026,0.4778033,145,85
1020440720,-0.05479154,-0.08309524,-0.016303122,0.9999637,-0.0028154254,-0.008056065,0.0028742552,0.9999693,0.0073009245,0.005563134,0.0048375847,-0.01525268,-0.009312598,0.010769615,0.011690017,0.5304543,0.5056421,0.5097908,0.4571436,137,98
1020490345,-0.055935547,-0.08350392,-0.016144693,0.99995416,-0.0026714802,-0.009193224,0.0027392507,0.9999691,0.007366464,0.010842199,-0.0050593815,-0.0159274,0.024356242,-0.013437463,0.0070222775,0.5315415,0.5020266,0.4984873,0.47581726,125,84
