timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,hdg_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_height,pre_flt_fail_innov_pos_horiz,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
1000766269,1000575562,34369204419,0.0014938391,0.007531118,0.0103460355,0,0.0035117012,0.0014552446,0.019346919,nan,0.020513115,0.78968686,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,1,0,0,0,0,0,0
1000966623,1000775620,34369204419,0.0012211554,0.007576688,0.010026739,0,0.0034895625,0.001450763,0.01920466,nan,0.01791482,0.81050915,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,1,0,0,0,0,0,0
1001166387,1000975677,34369204419,0.0010331152,0.00687404,0.009156343,0,0.003482836,0.0014478142,0.019114213,nan,0.017724786,0.8190935,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,1,0,0,0,0,0,0
1001356343,1001165731,34369204419,0.00081770285,0.005419064,0.0074234246,0,0.0035843204,0.0014631508,0.0196083,nan,0.019751307,0.8212263,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,1,0,0,0,0,0,0
1001560184,1001365787,34369204419,0.00060407026,0.0050354544,0.006962509,0,0.0035184636,0.001457108,0.019972075,nan,0.020971488,0.820043,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,1,0,0,0,0,0,0
1001756502,1001565843,34369204419,0.0004972562,0.0040740054,0.005273146,0,0.0035872334,0.0014669658,0.020152844,nan,0.020667115,0.8164445,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,1,0,0,0,0,0,0
1001966670,1001775902,34369204419,0.0005330243,0.0035979291,0.004309961,0,0.0036107025,0.0014716327,0.020490477,nan,0.018939877,0.80926096,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,1,0,0,0,0,0,0
1002166676,1001975956,34369204419,0.00067968445,0.0038374276,0.0041429494,0,0.003530714,0.0014629713,0.020712018,nan,0.017048953,0.8023738,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,1,0,0,0,0,0,0
1002356641,1002166008,34369204419,0.0007666826,0.0039022446,0.0035803579,0,0.0035275412,0.0014606559,0.020691691,nan,0.014531089,0.7908101,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,1,0,0,0,0,0,0
1002566574,1002376065,34369204419,0.0008388259,0.003910772,0.0026244072,0,0.0036551172,0.0014797233,0.020731892,nan,0.014291948,0.77806014,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,1,0,0,0,0,0,0
1002756741,1002566116,34369204419,0.0010144996,0.004741836,0.0033147526,0,0.0035018967,0.0014594946,0.020693144,nan,0.019360943,0.76231277,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,1,0,0,0,0,0,0
1002956789,1002766170,34369204419,0.0011548868,0.005006483,0.003022149,0,0.0035631151,0.0014675737,0.02067994,nan,0.024892764,0.7451254,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,1,0,0,0,0,0,0
1003156906,1002966223,34369204419,0.0013038266,0.0054581445,0.0032669485,0,0.003622755,0.0014757626,0.0205663,nan,0.029995956,0.7279414,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,1,0,0,0,0,0,0
1003366720,1003176278,34369204419,0.0013933287,0.0054502734,0.0034800284,0,0.0036348603,0.0014785666,0.020583445,nan,0.031706434,0.7121782,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,1,0,0,0,0,0,0
1003566964,1003376330,34369204419,0.0014273247,0.0052075987,0.0033267594,0,0.003550997,0.0014689122,0.020633502,nan,0.030613288,0.6973026,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,1,0,0,0,0,0,0
1003767144,1003576381,34369204419,0.0013505399,0.004304603,0.0032006318,0,0.0036112498,0.0014763848,0.020757973,nan,0.02804046,0.681028,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,1,0,0,0,0,0,0
1003957133,1003766430,34369204419,0.0013512386,0.0037890247,0.002704595,0,0.003489378,0.0014573354,0.020920979,nan,0.026653448,0.66488004,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,1,0,0,0,0,0,0
