timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,temperature_source,calibration_count
1008925510,1008925454,6815762,91.59601,100229.65,15.0,1.2115585,0,0
1009144248,1009144205,6815762,91.53787,100230.34,15.0,1.2115669,0,0
1009362996,1009331709,6815762,91.603935,100229.55,15.0,1.2115573,0,0
1009472367,1009441077,6815762,91.52995,100230.42,15.0,1.2115679,0,0
1009691120,1009659828,6815762,91.62507,100229.31,15.0,1.2115544,0,0
1009909867,1009909827,6815762,91.63828,100229.13,15.0,1.2115523,0,0
1010066118,1010066077,6815762,91.62243,100229.34,15.0,1.2115549,0,0
1010284871,1010253587,6815762,91.58544,100229.79,15.0,1.2115601,0,0
1010503707,1010472368,6815762,91.46389,100231.23,15.0,1.2115775,0,0
1010722390,1010691088,6815762,91.51674,100230.59,15.0,1.2115699,0,0
1010941142,1010909850,6815762,91.61979,100229.36,15.0,1.211555,0,0
1011159868,1011128577,6815762,91.51146,100230.67,15.0,1.2115709,0,0
1011316117,1011316077,6815762,91.46653,100231.2,15.0,1.2115773,0,0
1011534867,1011534827,6815762,91.46389,100231.23,15.0,1.2115775,0,0
1011753729,1011722327,6815762,91.347626,100232.625,15.0,1.2115945,0,0
1011862992,1011831703,6815762,91.49296,100230.88,15.0,1.2115734,0,0
1012081753,1012050453,6815762,91.31328,100233.016,15.0,1.2115992,0,0
1012300496,1012269203,6815762,91.43482,100231.555,15.0,1.2115816,0,0
1012519261,1012519202,6815762,91.23401,100233.98,15.0,1.2116108,0,0
1012675493,1012675452,6815762,91.23401,100233.95,15.0,1.2116106,0,0
1012894242,1012862952,6815762,91.19702,100234.41,15.0,1.2116159,0,0
1013112993,1013081702,6815762,91.215515,100234.17,15.0,1.2116132,0,0
1013331742,1013300452,6815762,91.167946,100234.74,15.0,1.2116201,0,0
1013550492,1013519202,6815762,91.10982,100235.43,15.0,1.2116283,0,0
1013659866,1013628577,6815762,91.10718,100235.47,15.0,1.2116289,0,0
1013925505,1013925452,6815762,91.0147,100236.57,15.0,1.2116421,0,0
1014144244,1014144204,6815762,91.05698,100236.07,15.0,1.2116361,0,0
1014362994,1014331702,6815762,90.932785,100237.55,15.0,1.211654,0,0
1014472407,1014441078,6815762,90.938065,100237.48,15.0,1.2116531,0,0
1014691116,1014659827,6815762,90.99355,100236.805,15.0,1.211645,0,0
1014909868,1014878578,6815762,90.982994,100236.95,15.0,1.2116468,0,0
1015128616,1015128577,6815762,90.8773,100238.22,15.0,1.211662,0,0
1015284866,1015284827,6815762,91.16003,100234.84,15.0,1.2116213,0,0
1015503618,1015472328,6815762,91.13889,100235.09,15.0,1.2116244,0,0
1015722368,1015691093,6815762,91.05698,100236.07,15.0,1.2116361,0,0
1015941121,1015909828,6815762,90.99885,100236.766,15.0,1.2116445,0,0
1016159867,1016128594,6815762,90.9777,100237.016,15.0,1.2116475,0,0
1016269252,1016237956,6815762,91.0147,100236.58,15.0,1.2116423,0,0
1016534901,1016534861,6815762,91.07283,100235.88,15.0,1.2116339,0,0
1016753618,1016753578,6815762,90.96185,100237.2,15.0,1.2116499,0,0
1016862992,1016831702,6815762,91.00149,100236.72,15.0,1.2116439,0,0
1017081781,1017050470,6815762,90.946,100237.375,15.0,1.2116519,0,0
1017300511,1017269202,6815762,90.935425,100237.52,15.0,1.2116537,0,0
1017519262,1017487951,6815762,90.92485,100237.64,15.0,1.211655,0,0
1017737991,1017737952,6815762,90.88786,100238.09,15.0,1.2116606,0,0
1017894242,1017894203,6815762,90.837654,100238.67,15.0,1.2116675,0,0
1018113004,1018081708,6815762,90.84295,100238.63,15.0,1.2116672,0,0
1018331888,1018300452,6815762,90.81652,100238.92,15.0,1.2116706,0,0
1018550492,1018519202,6815762,90.77161,100239.45,15.0,1.211677,0,0
1018659907,1018628582,6815762,90.88258,100238.15,15.0,1.2116612,0,0
1018925505,1018925452,6815762,90.81916,100238.88,15.0,1.21167,0,0
1019144266,1019144203,6815762,90.726685,100240.0,15.0,1.2116836,0,0
1019362993,1019331702,6815762,90.78217,100239.34,15.0,1.2116758,0,0
1019472368,1019441078,6815762,90.724045,100240.05,15.0,1.2116842,0,0
1019691117,1019659827,6815762,90.7901,100239.234,15.0,1.2116743,0,0
1019909868,1019878578,6815762,90.731964,100239.94,15.0,1.2116829,0,0
1020128617,1020128577,6815762,90.86144,100238.4,15.0,1.2116643,0,0
1020284867,1020284827,6815762,90.731964,100239.93,15.0,1.2116828,0,0
1020503616,1020472327,6815762,90.73726,100239.875,15.0,1.2116822,0,0
1020722367,1020691078,6815762,90.71347,100240.17,15.0,1.2116857,0,0
1020941120,1020909827,6815762,90.75839,100239.61,15.0,1.2116789,0,0
1021159879,1021128578,6815762,90.66592,100240.734,15.0,1.2116926,0,0
1021269243,1021237953,6815762,90.731964,100239.94,15.0,1.2116829,0,0
1021534867,1021534827,6815762,90.7399,100239.836,15.0,1.2116816,0,0
1021753617,1021753577,6815762,90.75311,100239.69,15.0,1.2116798,0,0
1021862993,1021831702,6815762,90.62099,100241.25,15.0,1.2116987,0,0
1022081837,1022050452,6815762,90.78481,100239.3,15.0,1.2116752,0,0
1022300492,1022269202,6815762,90.594574,100241.57,15.0,1.2117026,0,0
1022487993,1022456702,6815762,90.69233,100240.42,15.0,1.2116888,0,0
