timestamp,timestamp_sample,information_event_changes,gps_checks_passed,reset_vel_to_gps,reset_vel_to_flow,reset_vel_to_vision,reset_vel_to_zero,reset_pos_to_last_known,reset_pos_to_gps,reset_pos_to_vision,starting_gps_fusion,starting_vision_pos_fusion,starting_vision_vel_fusion,starting_vision_yaw_fusion,yaw_aligned_to_imu_gps,reset_hgt_to_baro,reset_hgt_to_gps,reset_hgt_to_rng,reset_hgt_to_ev
1015358565,1014149674,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1016369652,1014149674,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1017379717,1014149674,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1018390205,1014149674,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1019362640,1019160255,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1020373061,1019160255,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1021380605,1019160255,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1022391728,1019160255,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1023400630,1019160255,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1024379478,1024181216,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1025389736,1024181216,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1026400829,1024181216,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1027411129,1024181216,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1028421108,1024181216,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1029389981,1029191297,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1030400141,1029191297,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1031410362,1029191297,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1032420890,1029191297,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1033431372,1029191297,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1034410377,1034211860,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1035421230,1034211860,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1036431488,1034211860,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1037441506,1034211860,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1038451779,1034211860,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1039420902,1039221887,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1040430539,1039221887,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1041441287,1039221887,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1042452032,1039221887,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1043465884,1039221887,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1044430396,1044231886,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1045440390,1044231886,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1046451245,1044231886,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1047461337,1044231886,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1048471473,1044231886,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1049440313,1049241810,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1050450427,1049241810,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1051460754,1049241810,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1052471968,1049241810,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1053481249,1049241810,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1054450830,1054251622,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1055464729,1054251622,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1056471079,1054251622,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1057480645,1054251622,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1058491492,1054251622,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1059459575,1059261066,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1060470489,1059261066,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1061480454,1059261066,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1062491115,1059261066,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1063500639,1059261066,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1064469150,1064270694,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1065479577,1064270694,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1066491279,1064270694,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1067499801,1064270694,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1068510652,1064270694,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1069478924,1069280313,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1070488919,1069280313,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1071499029,1069280313,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1072509817,1069280313,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1073519728,1069280313,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1074488287,1074289772,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1075498292,1074289772,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1076509660,1074289772,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1077522992,1074289772,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1078530838,1074289772,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1079497824,1079299235,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1080507898,1079299235,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1081518006,1079299235,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1082528969,1079299235,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1083538886,1079299235,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1084521537,1084319315,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1085531976,1084319315,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1086537955,1084319315,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1087548573,1084319315,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1088558581,1084319315,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1089527415,1089328540,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1090537152,1089328540,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1091548643,1089328540,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1092558047,1089328540,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1093567769,1089328540,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1094536318,1094337912,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1095546775,1094337912,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1096557168,1094337912,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1097567764,1094337912,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1098577029,1094337912,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1099545727,1099347234,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1100556089,1099347234,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1101566844,1099347234,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1102576347,1099347234,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1103587132,1099347234,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1104555509,1104356584,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1105565046,1104356584,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1106579383,1104356584,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1107585980,1104356584,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1108596297,1104356584,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1109568191,1109365956,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1110574466,1109365956,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1111585207,1109365956,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
