timestamp,timestamp_sample,information_event_changes,gps_checks_passed,reset_vel_to_gps,reset_vel_to_flow,reset_vel_to_vision,reset_vel_to_zero,reset_pos_to_last_known,reset_pos_to_gps,reset_pos_to_vision,starting_gps_fusion,starting_vision_pos_fusion,starting_vision_vel_fusion,starting_vision_yaw_fusion,yaw_aligned_to_imu_gps,reset_hgt_to_baro,reset_hgt_to_gps,reset_hgt_to_rng,reset_hgt_to_ev
1039851027,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1040861460,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1041871005,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1042881106,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1043891005,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1044901168,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1045910810,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1046924521,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1047931203,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1048941226,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1049950730,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1050964417,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1051970844,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1052981008,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1053990737,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1055004522,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1056010662,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1057020454,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1058030535,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1059044275,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1060050279,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1061060435,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1062070518,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1063084191,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1064090194,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1065100098,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1066109869,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1067123731,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1068129926,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1069140288,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1070149798,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1071159649,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1072169673,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1073179312,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1074189512,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1075199122,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1076209416,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1077219119,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1078229187,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1079238755,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1080249019,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1081258856,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1082268819,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1083278347,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1084288681,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1085298369,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1086308180,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1087317940,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1088328469,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1089337740,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1090347741,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1091357558,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1092371478,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1093377633,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1094387287,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1095397697,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1096411003,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1097417159,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1098426908,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1099436923,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1100450525,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1101456623,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1102466588,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1103476081,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1104489868,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1105495994,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1106505828,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1107515691,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1108529340,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1109535759,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1110545400,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1111555028,933634002,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
