timestamp,armed_time,takeoff_time,nav_state_timestamp,valid_nav_states_mask,can_set_nav_states_mask,failure_detector_status,arming_state,latest_arming_reason,latest_disarming_reason,nav_state_user_intention,nav_state,executor_in_charge,hil_state,vehicle_type,failsafe,failsafe_and_user_took_over,failsafe_defer_state,gcs_connection_lost,gcs_connection_lost_counter,high_latency_data_link_lost,is_vtol,is_vtol_tailsitter,in_transition_mode,in_transition_to_fw,system_type,system_id,component_id,safety_button_available,safety_off,power_input_valid,usb_connected,open_drone_id_system_present,open_drone_id_system_healthy,parachute_system_present,parachute_system_healthy,rc_calibration_in_progress,calibration_enabled,pre_flight_checks_pass
1055559109,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1056065091,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1056572104,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1057078090,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1057584131,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1058092088,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1058598091,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1059104090,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1059611084,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1060118281,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1060625164,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1061132070,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1061638273,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1062145963,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1062651374,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1063157353,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1063663072,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1064171178,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1064677073,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1065183172,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1065690530,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1066197072,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1066703272,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1067209185,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1067716076,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1068222072,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1068730398,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1069236072,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1069742071,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1070248070,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1070754107,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1071261071,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1071768071,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1072274070,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1072781069,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1073287071,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1073796070,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1074303089,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1074809472,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1075316108,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1075824169,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1076330093,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1076838088,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1077345089,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1077854072,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1078360071,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1078867070,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1079374069,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1079881073,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1080387586,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1080893071,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1081401701,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1081908070,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1082416177,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1082923112,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1083430534,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1083936076,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1084443105,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1084949686,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1085455070,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1085961196,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1086470153,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1086977090,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1087484070,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1087990081,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1088496091,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1089003094,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1089509090,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1090015110,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1090521803,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1091027106,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1091534108,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1092040380,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1092546090,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1093053096,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1093559463,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1094066346,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1094573089,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1095079090,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1095586070,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1096094082,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1096602344,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1097108071,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1097616072,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1098124159,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1098630070,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1099137070,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1099644681,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1100150362,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1100657072,986560321,992142153,1018085117,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1100701627,986560321,992142153,1100701066,2147411071,16696447,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1101207508,986560321,992142153,1100701066,2147411071,16696447,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1101715094,986560321,992142153,1100701066,2147411071,16696447,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1102222564,986560321,992142153,1100701066,2147411071,16696447,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1102729076,986560321,992142153,1100701066,2147411071,16696447,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1103235076,986560321,992142153,1100701066,2147411071,16696447,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1103741256,986560321,992142153,1100701066,2147411071,16696447,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1104247076,986560321,992142153,1100701066,2147411071,16696447,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1104753534,986560321,992142153,1100701066,2147411071,16696447,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1105259075,986560321,992142153,1100701066,2147411071,16696447,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1105765076,986560321,992142153,1100701066,2147411071,16696447,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1106271482,986560321,992142153,1100701066,2147411071,16696447,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1106777074,986560321,992142153,1100701066,2147411071,16696447,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1107283502,986560321,992142153,1100701066,2147411071,16696447,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1107789095,986560321,992142153,1100701066,2147411071,16696447,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1108086276,986560321,992142153,1108086085,2147411071,16696447,0,2,2,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1108163340,986560321,992142153,1108163080,2147411071,16696447,0,2,2,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1108669074,986560321,992142153,1108163080,2147411071,16696447,0,2,2,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1109175074,986560321,992142153,1108163080,2147411071,16696447,0,2,2,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1109682075,986560321,992142153,1108163080,2147411071,16696447,0,2,2,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1110190411,986560321,992142153,1108163080,2147411071,16696447,0,2,2,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1110697292,986560321,992142153,1108163080,2147411071,16696447,0,2,2,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1111083211,0,0,1108163080,2147411071,16696447,0,1,2,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1111108618,0,0,1108163080,2147411071,16696447,0,1,2,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
1111619144,0,0,1108163080,2147411071,16696447,0,1,2,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1
