timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
634292748,634292402,2490378,2490378,0.00014028803,0.00014087805,-2.8687178e-05,-0.0016318028,0.0016390975,-0.05024292,5097,5097,48,0,1,1
634784179,634783807,2490378,2490378,-6.972705e-05,9.7949676e-05,3.5093657e-05,-0.003401129,0.0015946777,-0.050466336,5094,5094,48,0,1,1
635290598,635290281,2490378,2490378,0.010215339,-0.00085730286,0.00016067762,-0.004393904,-0.0004631593,-0.058825202,6298,6298,48,0,1,1
635790838,635790508,2490378,2490378,-0.0073815347,0.00050030445,0.00038701616,-0.0028475241,-0.0029189724,-0.056504577,4945,4945,48,0,1,1
636291222,636290779,2490378,2490378,0.00030234925,0.00073597254,0.00051171175,-0.0027169732,-0.0033093542,-0.05189911,5076,5076,48,0,1,1
636790223,636789815,2490378,2490378,0.0019587688,-0.0014156563,-4.7231322e-05,0.0026075041,0.00034580313,-0.04630142,4688,4688,48,0,1,1
637287988,637287423,2490378,2490378,-0.00014987323,0.00020657058,8.14349e-05,-0.0012550727,-0.0073583727,-0.05314242,5058,5058,48,0,1,1
637780386,637780039,2490378,2490378,-0.00016082863,0.00062981143,-0.00011495983,-0.0015105288,-0.0008313031,-0.047992233,4941,4941,48,0,1,1
638290922,638290404,2490378,2490378,-0.00012895276,2.7158012e-05,0.00015791721,0.0048427614,0.0027802961,-0.051103808,5102,5102,48,0,1,1
638789786,638789364,2490378,2490378,-0.00027836993,-0.00028571926,-0.00023840567,-0.0015473625,-0.008523779,-0.048904747,4934,4934,48,0,1,1
639288660,639288288,2490378,2490378,0.00021353632,-0.000101771126,-0.00017152651,0.0010382431,-0.0025988999,-0.04084355,4228,4228,48,0,1,1
639790416,639790024,2490378,2490378,-0.000158179,0.00020178195,-0.00011927399,0.0045818975,-0.0019391946,-0.040702082,3979,3979,48,0,1,1
640284266,640283942,2490378,2490378,-0.0042528734,-0.0016669312,0.0001239281,0.00028700507,-0.0006241347,-0.071695596,5378,6596,48,0,1,1
640783054,640782682,2490378,2490378,0.003639407,0.0019183885,-0.0002480881,0.000513772,0.0049158917,-0.048344973,5083,5083,48,0,1,1
641293740,641292949,2490378,2490378,0.001320411,6.2406194e-05,-0.000111661044,-0.0038466528,0.0010211403,-0.064264596,6343,6343,48,0,1,1
641792196,641791861,2490378,2490378,-0.003493856,-0.00019250084,0.00079445087,-0.009786709,-0.0012321598,-0.08725281,8829,8829,48,0,1,1
642283135,642282062,2490378,2490378,-0.00013961423,-0.00042599693,0.0006873118,-0.00070581795,0.001975773,-0.050624967,5848,5125,48,0,1,1
642784085,642783716,2490378,2490378,0.0006409794,-0.0004505595,0.00024231548,0.0025421141,-0.0035647368,-0.052277617,5285,5285,48,0,1,1
643286608,643286256,2490378,2490378,-0.00036050868,0.00020406117,6.7368244e-05,0.0014713383,-0.0027770617,-0.04866132,5001,5001,48,0,1,1
643790518,643786424,2490378,2490378,8.028339e-05,7.068462e-05,0.00044709537,-2.667857e-05,-0.004040652,-0.05128818,5055,5055,48,0,1,1
644289418,644287963,2490378,2490378,0.000107642474,-0.00021240898,0.00041886643,-0.0031766,-0.005853648,-0.06181623,6217,6217,48,0,1,1
644791140,644790694,2490378,2490378,1.1715433e-05,2.411797e-05,0.00023414168,-0.004406663,0.0010554743,-0.048325375,5020,5020,48,0,1,1
645291287,645290871,2490378,2490378,-0.00044316216,-0.00022077576,7.5750395e-05,-0.0019160362,-0.0006592941,-0.08120194,9637,8398,48,0,1,1
645786498,645782474,2490378,2490378,0.00018254358,-3.9465463e-06,3.0215528e-05,-0.0048643905,-0.00045843213,-0.051761374,5248,5248,48,0,1,1
646289321,646287488,2490378,2490378,-1.2741232e-05,-0.00023011237,-0.00072741584,-0.0018077248,-0.0012170799,-0.08327365,8502,8502,48,0,1,1
646788249,646787844,2490378,2490378,-0.00025733854,0.00038428232,-0.00022767334,-0.006621684,0.0040828353,-0.09055904,8961,8961,48,0,1,1
647290501,647287948,2490378,2490378,0.00017443586,2.2968046e-05,0.00025006448,-0.0018609096,0.0032454375,-0.049950056,5009,5009,48,0,1,1
647785999,647785653,2490378,2490378,4.597925e-05,-8.6097454e-05,-0.00026596122,0.00020197486,-0.0040589254,-0.0542432,6353,6353,48,0,1,1
648293818,648293435,2490378,2490378,0.0004900584,0.0001682153,-6.0004495e-05,0.0029203598,-0.007133664,-0.09829933,10064,10064,48,0,1,1
648789994,648788987,2490378,2490378,0.00010620603,-0.0007328107,-0.0003574647,0.0013215985,-0.002707068,-0.035460953,6722,6722,48,0,1,1
649287922,649287537,2490378,2490378,5.9925012e-05,6.280301e-05,-5.460374e-05,0.0013484457,-0.0010381547,-0.05187069,5091,5091,48,0,1,1
649794420,649794079,2490378,2490378,-5.825687e-06,4.109279e-05,-5.8986352e-05,-0.0014153456,0.00072503363,-0.050700314,5101,5101,48,0,1,1
650291616,650289204,2490378,2490378,-4.857294e-05,-8.3483304e-05,-4.1484644e-05,0.00055512355,0.0020157117,-0.047257435,5052,5052,48,0,1,1
650785977,650785640,2490378,2490378,-3.6186753e-05,2.9264036e-06,2.1273112e-05,9.9644996e-05,-0.001268482,-0.08647648,8839,8839,48,0,1,1
651283773,651283419,2490378,2490378,-7.860513e-06,6.179598e-05,3.233814e-05,-0.0009070702,0.002040177,-0.051019292,5132,5132,48,0,1,1
651791302,651790882,2490378,2490378,3.6922193e-05,-5.6416404e-05,0.00011219962,-0.0009773279,2.9585997e-05,-0.072622076,7376,7376,48,0,1,1
652294199,652293845,2490378,2490378,-1.9014498e-05,-2.4060597e-05,-2.22823e-05,-0.00077904976,0.00016165672,-0.048510674,4919,4919,48,0,1,1
