timestamp,process_load,system_load,ram_usage,platform[0],platform[1],platform[2],platform[3],platform[4]
646137531,0.58,0.20596598,0.16222231,80,79,83,73,88
646637351,0.58,0.20602125,0.16225235,80,79,83,73,88
647137422,0.54,0.2060693,0.1622549,80,79,83,73,88
647637768,0.5,0.2061085,0.16220348,80,79,83,73,88
648137902,0.54,0.20615716,0.16218922,80,79,83,73,88
648637437,0.52,0.20619977,0.16220552,80,79,83,73,88
649137841,0.54,0.20624037,0.16222079,80,79,83,73,88
649637865,0.52,0.20627977,0.16221926,80,79,83,73,88
650137746,0.56,0.20632114,0.1621938,80,79,83,73,88
650637711,0.52,0.20636278,0.16226865,80,79,83,73,88
651137847,0.56,0.20640166,0.16225235,80,79,83,73,88
651637702,0.54,0.2064518,0.16223708,80,79,83,73,88
652137656,0.58,0.20650235,0.16218667,80,79,83,73,88
