timestamp,imbalanced_prop_metric,motor_failure_mask,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
615450266,2.9515283,0,0,0,0,0,0,0,0,0
615956154,2.9215097,0,0,0,0,0,0,0,0,0
616457945,2.9661448,0,0,0,0,0,0,0,0,0
616969134,2.9951918,0,0,0,0,0,0,0,0,0
617476014,3.013075,0,0,0,0,0,0,0,0,0
617984610,3.0333664,0,0,0,0,0,0,0,0,0
618490565,3.0502303,0,0,0,0,0,0,0,0,0
619000101,3.0830908,0,0,0,0,0,0,0,0,0
619509887,3.105095,0,0,0,0,0,0,0,0,0
620021947,3.1236646,0,0,0,0,0,0,0,0,0
620532922,3.0705466,0,0,0,0,0,0,0,0,0
621041395,3.0685039,0,0,0,0,0,0,0,0,0
621542513,3.0221925,0,0,0,0,0,0,0,0,0
622055018,3.0154219,0,0,0,0,0,0,0,0,0
622558856,3.0112896,0,0,0,0,0,0,0,0,0
623069985,3.0485396,0,0,0,0,0,0,0,0,0
623579631,3.0533557,0,0,0,0,0,0,0,0,0
624082774,3.0790877,0,0,0,0,0,0,0,0,0
624583932,3.0815847,0,0,0,0,0,0,0,0,0
625094086,3.096442,0,0,0,0,0,0,0,0,0
625599355,3.0203452,0,0,0,0,0,0,0,0,0
626105489,2.9228792,0,0,0,0,0,0,0,0,0
626606780,2.8773615,0,0,0,0,0,0,0,0,0
627120583,2.9005318,0,0,0,0,0,0,0,0,0
627623603,2.924366,0,0,0,0,0,0,0,0,0
628127121,2.937104,0,0,0,0,0,0,0,0,0
628631159,2.9742122,0,0,0,0,0,0,0,0,0
629144629,3.0055814,0,0,0,0,0,0,0,0,0
629644792,3.0043268,0,0,0,0,0,0,0,0,0
630160202,3.0152416,0,0,0,0,0,0,0,0,0
630672729,2.9727092,0,0,0,0,0,0,0,0,0
631179253,2.8267102,0,0,0,0,0,0,0,0,0
631687269,2.743363,0,0,0,0,0,0,0,0,0
632193472,2.7768443,0,0,0,0,0,0,0,0,0
632707241,2.8344908,0,0,0,0,0,0,0,0,0
633213303,2.8839736,0,0,0,0,0,0,0,0,0
633724294,2.933031,0,0,0,0,0,0,0,0,0
634234586,2.970998,0,0,0,0,0,0,0,0,0
634744188,3.0200663,0,0,0,0,0,0,0,0,0
635260435,3.0180721,0,0,0,0,0,0,0,0,0
635763745,2.9730518,0,0,0,0,0,0,0,0,0
636264896,2.9411643,0,0,0,0,0,0,0,0,0
636776215,2.9209757,0,0,0,0,0,0,0,0,0
637285867,2.9614804,0,0,0,0,0,0,0,0,0
637788385,2.9668932,0,0,0,0,0,0,0,0,0
638300237,3.0022964,0,0,0,0,0,0,0,0,0
638809106,3.041582,0,0,0,0,0,0,0,0,0
639318652,3.0585835,0,0,0,0,0,0,0,0,0
639827139,3.0730824,0,0,0,0,0,0,0,0,0
640330375,3.0793133,0,0,0,0,0,0,0,0,0
640836503,3.0432243,0,0,0,0,0,0,0,0,0
641343191,3.0249217,0,0,0,0,0,0,0,0,0
641848422,3.0084023,0,0,0,0,0,0,0,0,0
642354779,3.0315363,0,0,0,0,0,0,0,0,0
642865076,3.0254052,0,0,0,0,0,0,0,0,0
643373133,3.0073805,0,0,0,0,0,0,0,0,0
643884463,3.0165172,0,0,0,0,0,0,0,0,0
644387735,3.0034778,0,0,0,0,0,0,0,0,0
644903207,2.9858809,0,0,0,0,0,0,0,0,0
645408326,2.981437,0,0,0,0,0,0,0,0,0
645910062,2.9942973,0,0,0,0,0,0,0,0,0
646418853,2.9804976,0,0,0,0,0,0,0,0,0
646833921,2.9783282,0,0,0,0,0,0,0,0,0
647339238,2.978199,0,0,0,0,0,0,0,0,0
647845120,2.988155,0,0,0,0,0,0,0,0,0
648351465,3.055032,0,0,0,0,0,0,0,0,0
648852356,2.5703075,0,0,0,0,0,0,0,0,0
649371191,2.1784296,0,0,0,0,0,0,0,0,0
649878382,2.1231728,0,0,0,0,0,0,0,0,0
650385470,1.9572302,0,0,0,0,0,0,0,0,0
650887766,1.7682319,0,0,0,0,0,0,0,0,0
651395482,1.6324719,0,0,0,0,0,0,0,0,0
651547102,1.5684756,0,0,0,0,0,0,0,0,0
651563523,1.5684756,0,0,0,0,0,0,0,0,0
652063391,1.4308087,0,0,0,0,0,0,0,0,0
